window,ppo,rsi,Pct_Change_Vol_1,Pct_Change_Vol_2,Pct_Change_Vol_3,Pct_Change_Vol_4,Pct_Change_Vol_5,Pct_Change_Vol_6,Pct_Change_Vol_7,Pct_Change_Vol_8,Pct_Change_Vol_9,Pct_Change_Vol_10,Pct_Change_Vol_11,Pct_Change_Vol_12,Pct_Change_Vol_13,Pct_Change_Vol_14,Pct_Change_Vol_15,Pct_Change_Vol_16,Pct_Change_Vol_17,Pct_Change_Vol_18,Pct_Change_Vol_19,Pct_Change_Vol_20,Pct_Change_Vol_21,Pct_Change_Vol_22,Pct_Change_Vol_23,Pct_Change_Vol_24,Pct_Change_Vol_25
1677,1,1,0.02275031114838244,-0.01757558355063993,0.0031848768328226473,-0.02350069249962694,-0.014864339908259083,-0.04660546581265379,-0.021805290725405713,0.0262356010472935,0.003450633320921881,0.0625953384089426,-0.04077422669055353,-0.005456087268709275,0.006199258477973091,0.08483228766222428,0.009369630109834937,0.030509713032147223,0.02622696595399332,0.004306624326616326,0.08037975132960784,-0.0004490135233417014,0.04395165073686891,0.12197243653135592,0.19672099191923142,0.1741663543611518,0.002216468902753732
1702,1,1,-0.019862431440640815,-0.05104367996959758,-0.07305391978733378,-0.06710642594852545,-0.032156162709253144,-0.05473199721862165,-0.0752644175780327,-0.01475597475840651,-0.03799623073926184,-0.046428513053503595,-0.06485846663784955,-0.038756883417633725,-0.0533036615765905,-0.0132317654640699,0.030049003376664496,-0.016352100756366728,-0.032498875140612116,-0.03762412742598331,-0.03035566738822093,-0.03481349561821179,0.08463397207102918,-0.05198979483087429,-0.06967226564369822,-0.044039898578100534,0.04979152712430879
1727,1,1,0.025487491160245623,-0.06412786342505827,-0.04457066152201461,0.01228637926008469,-0.0035123074168980084,-0.0037158106442772842,-0.051813133261694455,-0.027398226368381073,-0.03133349579911526,0.02253433497254309,-0.040782741415425594,-0.050788290989228546,-0.042937546996150155,-0.05290694482432734,0.015934633030080247,-0.025741112684638745,-0.003849760715758488,-0.00583295703851705,0.04211212460507441,0.026222668845824693,0.01073869519665438,0.014477559864671807,-0.011206805300127298,0.0007071529454605319,-0.04038295944893755
1752,1,1,0.05051668313082658,0.10667114664627464,0.03854133870163512,0.013257583929393357,0.02527131422181217,0.06121711500598348,0.01788173456810549,0.09840247985080097,0.010244073949144061,0.044136417538302775,0.06264766654694531,0.14998874575020715,0.021647712181747103,-0.0417237463700979,-0.02863629874669882,-0.04191056955870165,-0.0034913362111306245,-0.0247042612355568,0.012344525606634571,-0.0009422901732374367,-0.04062613566251139,0.021670388775779648,0.046491107962601586,-0.08100710580362702,0.06416207065499857
1777,1,8,0.048334767533706025,-0.0055672910490744965,0.009087647291985634,0.13034038576859808,0.007620220682997836,0.10336454963892439,0.022552804007389682,0.06723280075200488,-0.056007304660700474,-0.07567442763491072,-0.04606091230967657,-0.05485674976984434,-0.060185417205235514,-0.07218403455328148,-0.041124256585392094,-0.012368726478833136,-0.02711277684193747,-0.07378035454618725,-0.04697820730682212,-0.04086498876762101,-0.01701701337555972,-0.061292469354065404,3.4167507225513205e-05,-0.04169760022594304,0.001351444070740282
1802,1,1,0.09318716766652924,0.04582355047681208,-0.020415756930454387,-0.021941441634556025,-0.03450272227386264,-0.004500547806312483,0.004157286846611319,0.08833119610892659,-0.02645160112458178,-0.05756382567188045,-0.05380210740725899,-0.036391254715365196,0.002919552117448543,-0.015410789712016593,-0.0016456144676978424,-0.02995768168542501,-0.004789445041211926,-0.008873756289794366,0.13682230021660047,0.05842115392826974,0.0547912738343761,0.16340388150614005,0.051433073032563614,0.37356457082267247,0.2855725268524443
1827,1,3,0.6392381260229261,0.3408909690696511,-0.014723183796216843,-0.08215191034924085,-0.08250365917012437,0.027033393931535477,-0.08140533203662736,-0.08882978195947944,-0.044836685933461795,-0.09179154659416255,-0.08183957911584094,-0.09209802792790023,-0.05345984270780768,-0.012919098650694294,-0.039030258445332255,-0.02713729475413751,0.047342089193996184,0.33277928454214134,0.0786042634475852,0.043648898270751024,-0.05264508253442579,-0.0198874015437408,-0.06364734477011058,-0.06539063061983685,-0.0777871875558872
1852,1,1,-0.06001481021254429,0.011003002208619161,0.0025997405177853317,-0.0226489796663073,0.17248626019806257,0.0005294494160446028,0.011173918860035048,-0.017129966485122883,-0.04317502110657889,-0.024687268133235185,-0.05983381302974522,0.011397934381270014,0.04429541961379013,0.13241913089149282,0.09960111675876537,0.012995296732648542,0.03743452497290023,-0.05156386302705884,-0.055174893925871715,-0.021437717364896636,0.006406012725108434,0.1366963800922174,0.02810375037226942,0.04558716784756567,0.011441911664505922
1877,1,4,-0.04814697855877503,-0.10266821599154263,-0.012350218247535016,0.023110110573687725,-0.0116444749752872,-0.035724592403679645,-0.03148612631026415,-0.033109470210434866,-0.06028666356404544,-0.0715492839856956,-0.05706744339100678,-0.04861161254216273,-0.05694440653065924,0.17408070479493998,0.003128789662498299,-0.027613973725892138,-0.02155466611613921,-0.06643372719473672,-0.08656101277435668,-0.1292145730663874,-0.11223551001824794,-0.09021825941588812,-0.03181746881399461,0.016327474525265062,0.004537035345752116
1902,1,1,0.025176823038630447,0.08142199930997673,-0.028013285029236612,-0.01418198674034854,-0.025396088843371856,0.016688475296455563,0.12110671757458569,0.020048203842932377,0.08597411324176485,0.06916172147949573,0.11137717206690989,0.12115145217455359,0.004291333162530053,-0.013559277667844816,-0.03235467346990217,-0.015381290452576635,0.07923261277684168,-0.017429627138540238,-0.023224004802987697,-0.03234021959566724,-0.021778730676506597,0.052947411947644074,0.0693704060015532,0.009947266863423065,-0.0394374398908911
1927,1,1,0.035953919744238894,-0.03385441249635801,-0.008303017656697387,-0.006701463503312466,0.046536423816400774,0.04706772600269371,-0.009827550009099961,0.060950239426460495,-0.028950271395869698,0.037167452260517875,0.047750533600196876,-0.007792005586989892,-0.014534036813999673,-0.02316047692606027,0.01811309805462291,-0.0007360201682410361,-0.018237095310507656,0.032454489199038594,-0.02640490339832957,0.039905391748726204,0.048356368735712696,0.002601573071812302,0.002931414285835876,-0.01125350106527212,-0.03472102239164032
1952,1,1,0.027997655827529222,-0.006781475627900213,-0.002874741791305091,0.020655547209536662,0.003543911505556885,0.012584021243787102,-0.009329939835635126,-0.04476239782652647,-0.040786894062377343,-0.010741927677490604,-0.015015097404758482,0.016389615141377822,-0.02183640965074407,-0.03364020825369862,-0.023059318774125148,-0.030695223988539855,0.005608299427415142,0.07189593967358143,0.30786998465154936,0.028753754696262845,-0.052641563036876504,-0.054872434407832404,-0.05023710566978179,-0.028790279185867518,-0.007167685522732503
1977,1,1,-0.04844052404567889,-0.03056392010243414,-0.045278142101301766,-0.06522939718236287,-0.007582683673578949,0.005292122347977157,-0.042066395299861226,0.002086193806317249,-0.04221683843221158,-0.012141689184486548,0.00889499849106512,-0.02061953021025731,-0.02321412109927634,-0.0004065929895135101,-0.018385648735424143,-0.02481473065340567,-0.04172048522610583,-0.006164990436907658,-0.031568017239904766,0.022699226789352878,-0.023849090152705088,-0.07908333871464224,-0.03044854085426596,0.0004939553605918245,-0.01707920417287845
2002,1,1,-0.021029624873164843,0.022858472346627856,-0.041313425724062824,-0.038211744102568,0.020921328527079508,-0.026031749075734023,-0.042156579380300596,-0.03021608870944359,0.004283819333696703,-0.021196454151561794,-0.06179101274333443,-0.049367790204077,-0.026497414452783197,0.027655023851761662,-0.021565113280068382,-0.03217116744339121,0.03112957213192602,-0.011547977594615455,-0.0037113925247984625,-0.021384113985177033,-0.02247585412590125,-0.046799595477328926,-0.016053096913553944,-0.04453004061713306,-0.0366912909907402
2027,1,7,0.032208308990500756,-0.008151257082255059,0.14601777219073497,0.04883092984993631,0.009285651954319407,0.14963300354739117,0.16549727860324404,0.04714239742883364,-0.03902504344053104,-0.06296212464596207,-0.02844958404420883,-0.04083931823204512,-0.0510394950700882,-0.01366296010468615,-0.06950468424325773,-0.05924569827734405,-0.018525318621912867,-0.031225837871646123,-0.023048994474355045,-0.04405393682977243,-0.029465412916487632,-0.0188367478111231,-0.003982519633801362,-0.025215852493677526,0.019459980660492926
2052,1,1,-0.013235394540199397,0.0026512644413747566,0.00315623179340907,-0.011968221107136467,-0.045105089740701376,0.017153831980313505,-0.01979862320813386,-0.00443149460187664,-0.02447626273607617,0.02747020942574996,0.0011357145743875474,0.0004539637718514733,-0.013033320789268665,-0.018628239758970433,-0.031092729338848435,0.010273247586546796,0.06819183796426498,0.02570548919330551,-0.009952442597283673,-0.051554793343430494,0.020695550056716527,0.01936834603066573,0.07094463541596197,0.018799017121982065,-0.031226746241859282
3,1,1,0.05395069162363053,0.06591213175243249,-0.031219995750324747,0.14813581444564639,0.08200678876692402,0.06590918851700689,-0.015390342953488068,-0.08582649564240952,0.038592179418280415,0.044863884878507676,0.009704245508469045,0.08034725106033447,-0.032123704478041915,-0.06165438935606127,-0.041016232732631,-0.02752926511236542,0.008940660420256652,-0.01121859517488677,0.015129007658356786,0.029345297940443604,-0.04766677663689678,0.0070234105672826175,0.004394051599334148,-0.014548081165355664,-0.00686982653823609
28,1,1,-0.022661542872021156,0.042939537486474944,-0.00765110549581427,-0.043489210240426845,0.005108749881667318,-0.044811351195495286,-0.013604333119595635,-0.002948790202594309,-0.017314922027960478,-0.019673477851110732,-0.05716649342697533,-0.06515820610583212,-0.01916779827347459,-0.002584380847212242,0.1582943007851505,0.022728733300387827,0.00586412313843665,-0.004222218729491578,-0.00021486547491988972,0.015515293528715723,0.12629887907864412,-0.004889351618753923,0.06648922650608946,0.07005325309654342,-0.04581359148947595
53,1,1,0.0020454932372784285,-0.026927045260143556,0.039581695833127206,-0.01725824562074829,0.016065847427949143,-0.04728678270479525,-0.007935014580024324,0.035401917954198225,0.002875941565937401,0.047572307201875885,-0.02182481123318014,0.15026598927356893,0.00950822556012243,0.11362116637031439,0.006200464068448097,0.06591326480216764,-0.037053332949469,-0.009037227256496916,0.0399517271014338,0.027950113132586107,-0.03276402555981395,-0.014825586111866351,-0.035123584947080344,-0.012235295341714969,0.10237178206603792
78,1,1,0.04814775009797012,-0.04643799132324289,-0.05104309807050866,-0.004203108309773329,0.09823600108112251,-0.023780536733256863,-0.029463781655669652,-0.028215073713648064,0.0012952899482094882,-0.03366378219338351,0.0005805994192633612,0.01921829487524196,-0.0616946865789294,-0.04757528798989885,0.008550671280238564,-0.03397551747721972,-0.052873238683967316,-0.035635820936577245,0.013142855831961064,0.0014623265985953537,-0.02055659592935355,0.0032454342495098487,0.016920911908054226,0.006346008881569221,-0.010963672837517202
103,1,1,-0.08622663910977912,-0.03436687469224542,0.05771341679431696,0.055539625120900826,0.059326976197993764,-0.042735458796847814,-0.031436523404144934,-0.05650071633914577,-0.05641548498433446,-0.10597369108743582,-0.03572937512352159,0.010453063248809125,0.09419707344141948,0.0776472284135461,-0.010943098089484016,0.008204093236554577,0.0021362059388323473,0.0920694866340499,0.09494707999560781,-0.00385218664773912,-0.08700489048268512,-0.015330597431657322,-0.02988305193146057,-0.022896408555809655,0.02927961397618728
128,1,1,-0.04581384407851952,-0.026499553944946297,0.09760050726787428,0.025403649657875782,-0.042700922139494835,-0.11347641806045394,-0.07855970803389589,-0.042671820461487764,-0.059005452246093104,-0.06492048949078355,0.12421580949251565,0.028301519560440358,0.23085245588280934,0.016773690264454855,0.1580861853200961,0.08369118905332096,-0.021506045250854866,0.004508963284616252,-0.01821567278126701,-0.031058216913292913,-0.0008221075475335349,-0.0156434473279099,-0.028529936872581985,-0.004080269130353198,-0.008846786452857192
153,1,9,0.053234736340598054,0.05485162172903424,-0.03239787352588597,0.09625698355269652,0.12237053040158452,-0.007025957573763009,-0.048246743392624025,0.034789349450802254,-0.02323552062265455,0.014179827212595919,0.0010874694617368785,-0.009503273075634033,-0.05730297930572936,-0.06306465456031185,-0.04507097709065688,0.007417303961712474,0.01059967191255895,0.12154801361766387,0.04602348883253615,-0.004887261004656307,0.010943904119435022,-0.0152993854695469,-0.04737908476153574,-0.01736565918805666,-0.04370467428177327
178,1,1,0.0038543196427895943,0.0480925018039593,0.032253277004691494,0.05054494775055174,-0.03164838125776237,-0.017498402393308687,-0.0643272254267987,-0.04042510675410238,-0.030740125038143273,-0.07012977149227007,-0.061450205008058645,-0.019791138341942682,0.0482953417010219,-0.027592575936776886,-0.04540644761507817,-0.04207334871124235,-0.015433252562855215,0.017845535730478312,-0.020004378965526426,0.0013435534012344874,0.002026356051179956,-0.0261359951304293,0.0004485868600667686,-0.03164689500802598,-0.019468653492358157
203,1,1,0.0035835686422827084,0.021942423466166927,0.0774490519353086,0.1420227888508936,0.10244694959350475,-0.03509610617798531,-0.0032258859690570407,-0.01616919749747403,-0.036319820353667764,0.020559994608311483,-0.018464577279792116,0.012741447161798591,0.0708952971443284,0.10847152408126748,0.08687326569497644,0.004934556557317116,-0.012524132207299754,0.002485644212294691,0.01797437774522792,-0.026599690146209665,-0.030377750880338672,0.03137782687049562,0.020579026812199697,-0.01959121206704817,-0.04420738121198342
228,1,1,-0.040388158998513446,-0.00629509528218497,-0.028740550262668862,-0.03417462865484733,-0.014365032611255324,-0.06538644080840406,0.006654289782398903,0.022828614753834575,0.0039490982447110135,-0.10036327495978703,-0.01796029494748752,-0.045969801505749586,0.0374858347765028,-0.0071130461124052635,0.007859549766112028,0.06163728639221455,0.03547493346508568,-0.022751051266996725,0.0027659727553033253,-0.04206761024073069,-0.04176310235326919,0.09417673831211815,-0.04410162854115407,0.012630711973771636,0.00235881121596182
253,1,1,-0.002301876125607283,-0.01831175922372974,0.0299822621688135,0.06697203558020526,0.10611986478004565,0.09163526593853444,0.05810812213190375,-0.004242641640626155,-0.02623859535996309,-0.03558733201723341,0.002774459998878598,-0.019820477686893545,-0.07034032028158688,-0.017832604929162277,0.029743697963404925,0.34996045457589986,0.12675276582462702,-0.02548576733543717,0.01800075647811017,0.019179604593354327,0.054050474664214976,0.08140901059245653,1.1871668279456138,0.0509419988411115,-0.0011096276082211975
278,1,1,-0.01782793500366242,-0.06532837728988572,-0.08812458556330438,-0.0782331932574849,-0.07807697973485117,-0.07874924927982996,-0.0920448326389518,-0.08389964934197358,-0.06540382384562782,-0.03961225127163892,-0.040851181111013046,-0.037139144992562656,-0.050798941700489375,-0.047152035008813376,0.052587870636440215,0.01863357320448178,0.02530375092926529,-0.0300822106171178,-0.03608481764090954,-0.03538777280603855,-0.01652147647895752,-0.06022368960351743,-0.08235000621620026,-0.07800970471899449,-0.029230751630411556
303,1,1,-0.008896580592391401,-0.016115312409018978,-0.04839469826198073,0.057444089366532225,0.02499243918891403,0.09084517109160051,-0.012844959368408349,-0.006298603339745745,-0.058076180503635166,-0.056159673831621904,-0.02746731854980411,-0.04233945501804004,-0.07112731146473916,0.034402994964087164,0.06296110519807363,0.07396458226917613,0.041440601915588626,0.06964985489578779,0.08327968620192294,0.043164829620351286,-0.023286759841150584,-0.022438773023920167,0.02954939975326898,-0.0006353971161526806,0.026348945091079434
328,1,1,0.05784628540645209,0.018918282929460517,0.017815481087535057,0.016337815946098733,0.002529907165519818,0.007350963827091883,0.001112811558844129,-0.04202130089768241,0.06264717070235148,-5.9965346310475454e-05,0.02853149653189191,-0.0032994599547487846,0.03701325444463355,-0.04144245146655101,-0.0391112959122758,-0.050545859893939116,-0.054221673547290905,-0.0515670627401984,0.03398562171569308,-0.036538200463506976,-0.07192338319826785,-0.03284542946267466,0.05343771127595098,-0.0478583582198715,0.03344252565089145
353,1,1,-0.016037979813272152,-0.06452649888724993,-0.04438563728741751,-0.020793757149712322,-0.003943445421086711,-0.029772186638693632,-0.0007643064822560053,0.006733012099832569,-0.06312338458930244,-0.006191487514044636,0.12307562320377752,-0.033578555000559174,-0.01122160948048223,-0.0275576835364999,-0.0123372878184973,-0.10805246133558855,0.003004649592035724,-0.0006796592869119378,0.06441426973359232,-0.024882981163230622,0.023208286721693838,-0.026928019397157832,-0.008783595930683341,-0.04438152338476109,-0.04120971934565165
378,1,2,-0.042685049665293295,0.013245162881369676,-0.021493997789417407,-0.004744164998222167,0.22833217117822224,0.11781278122430527,-0.056811185127415564,-0.0736175892512656,-0.06968097749416802,-0.039724902744107116,-0.009269410618210627,-0.04814649797725967,0.041685592856079534,-0.04459983917851096,0.05786111530991911,0.058706436265574036,-0.011550429505367887,0.01915800552556446,0.06921513275798552,-0.02856723762914537,-0.03513718889318407,-0.0070383145317806095,0.0006056937588088118,0.032727212752187596,-0.023672243692507866
403,1,1,-0.018637342121406775,-0.00208508911709282,0.028120531570309693,0.016411745435312985,-0.01588634744750339,0.00784407230266071,-0.020031303905597708,0.04376642451228685,-0.022511261845842068,0.0042348280192952,-0.0030569639488453593,0.0010144092250554682,-0.00472212376951342,0.0064143122753395065,0.008472029735660191,-0.012238676511215796,0.0034555123402284504,0.042536480059511605,-0.028252600962795693,-0.01863252943839655,-0.042027176900319096,0.02074090825312669,0.007182680516537365,0.028505819078582073,0.005031666142922164
428,1,4,0.004386751180814885,0.026767710359814734,0.022545592429576544,0.06604388206259926,0.06198241094254775,-0.006184805134384019,0.014526282470720409,-0.0032775824006224807,-0.007828136644199013,0.14643645031716268,0.06202760603014035,-0.019137608060982858,0.0268444328559605,-0.009102087659977665,0.030263283216471093,0.031750765345883725,0.032728073183317274,-0.006305997442588529,-0.040190317891885874,-0.05274236040078484,-0.03579418807275403,-0.07667521191965887,-0.003555099285338481,-0.014835277774889355,0.08078842296992095
453,1,1,-0.007347786010160839,-0.038696592339994895,-0.004244450564504287,-0.04529194628355393,-0.011083448824166675,-0.03489546391550402,-0.05197925056220387,-0.015574667255080166,0.10287877396155332,0.06017278749967425,-0.007406182912905068,-0.04935073241326127,0.03680515076290791,-0.020049316215674295,-0.04119679168109669,-0.05363666896321995,-0.01847698908045603,0.049909114880209104,-0.009264898342100092,-0.002864428665735219,-0.0014977766241665025,-0.022792140319125687,-0.008345113818709393,-0.01177003498841267,0.12072152187859198
478,1,4,-0.021397277426116634,-0.0168873376284131,-0.008876587234925015,-0.02991554412163011,0.006797559588335833,0.010349896765975863,-0.00824175925891757,0.010147481833015615,-0.035522307780274875,-0.03298103450532375,-0.07351532670049721,0.019183596727269547,0.04290140030607881,0.046520261919671846,-0.007631962595419983,0.11983693609398705,-0.009076789137389296,0.0069750523384233265,0.050660485638467145,0.14116376865654856,-0.01231664363730689,-0.018999363726914353,0.0003453521215392996,-0.017902815208189815,-0.01598882165624449
503,1,1,-0.004731443346711939,-0.03416008971408058,0.02391130685672138,0.01676720808085852,-0.038290466208874996,-0.042526612916931494,-0.025880800414513128,0.09072974587588045,0.04620987506373564,-0.0002796844050634295,0.016358837666056614,0.026704321341372683,0.0026743381737952543,-0.07308515456499898,-0.01761985871813243,-0.02898222136419959,-0.012798334359218844,-0.03503301072514764,-0.05152051264390034,0.04276947169999912,0.02303478978423712,-0.03548828257144976,-0.04380217008013587,-0.04704957553265743,-0.04143478184348759
528,1,1,-0.025226825593132496,-0.055520587962701984,-0.029254449134122673,-0.01965835852770037,-0.05379546803121238,0.03660256138657836,-0.0013363648067202805,0.037305995985214446,0.019700187652681667,0.02190183076526231,-0.004773206183180112,0.038470264135218146,-0.037718168495989746,-0.03096646609623044,-0.03968976818972947,-0.0053523156072905476,-0.009097817730353008,-0.018674740246128585,-0.1065280706428402,0.0010473317753560973,-0.02519863163833791,-0.015023391769974692,-0.033195950263377516,0.009228576886220363,-0.03957202871602972
553,1,1,-0.000405111059083918,-0.06729399898659161,-0.04303077584920445,0.004037606451153142,0.09791622991667803,0.07598181953481231,0.05307622560815828,-0.010490974405155784,0.07034654907562876,0.0008815146715210886,0.059092984187325115,-0.0008728946144758165,-0.019132007306360888,-0.020490773307470178,0.043320991010459275,-0.0029127908302047922,0.1217307242268848,0.00578528246749177,0.001875033037390228,0.2937305398526284,0.15291793374023244,0.008593140115153997,-0.041587944031884705,-0.017046635818095845,0.001985035163688975
578,1,4,-0.025695921340126993,-0.0640596502744063,-0.020203253328851978,-0.0473816882827357,-0.022287948590480666,-0.05403723476958522,0.00262337918809763,-0.051538737340024454,-0.07532973109255425,-0.01292007437086562,0.020921202632032454,0.020982311601747572,-0.015105862421877836,-0.017528048119834327,-0.023813516824736758,-0.0029570295729459684,0.017683688677176956,-0.0066558760727735145,0.03582084172097044,0.1418985257119283,0.03855053173509537,0.0009781094956879954,-0.02750227629304325,0.0332294948376437,-0.04706786492148729
603,1,1,-0.002311295922450385,-0.03149588378783408,-0.018191420772596945,-0.031050363858328933,-0.08124427478106411,-0.05567413403887045,-0.06131966192791727,0.02644797552227618,-0.002918949406878646,-0.035153403077033074,-0.015065843417952918,0.03564462003117996,-0.00272740037160335,-0.02849163545465172,-0.0009941844365042307,-0.05033906129755328,-0.09825074247624932,0.04663231427700909,0.019195678944219807,0.094000742925197,-0.047911060239169245,-0.017359406810274702,-0.05488931773839911,-0.015499037846596009,0.020950966253929337
628,1,1,-0.021034577644945318,-0.0534050678172161,0.04134577661144978,0.06111450164317955,0.0742713357189757,0.13729272913429802,0.08078774943786282,-0.000903816018828052,-0.058342078700603706,-0.10954739440948902,-0.10908302163820371,-0.013360371037661634,-0.052336336842755515,0.020478365991811742,0.02674484690795098,0.12468340300778524,0.055771169277210486,0.06319996820447771,0.01503603762516681,-0.005083644026886547,-0.02484757181129371,-0.0023643801499524386,0.04394074118100999,0.21813873506227877,0.0673658473203218
653,1,1,-0.047528586287928,-0.03500869391496009,-0.008358027491318087,-0.012828698550819806,0.0024961430908043702,-0.03081071461893159,0.006047210319557683,-0.00263734732291121,-0.03709672615746984,-0.014944986626242218,-0.002655018860800995,-0.02023022209914005,-0.03544428578279302,-0.013887609965750336,-0.04199887351211329,-0.035273709883110405,0.19584950818979174,0.00924406598098626,0.009792657735007593,-0.049747664060782015,-0.05370386702850549,-0.061130434980448456,-0.023061900251377,-0.02360279539998711,0.019833406410995513
678,1,1,-0.018929609309825013,-0.04815207568277535,0.03111924614467476,-0.011775510886998686,-0.0028429858172408506,-0.00039375084156090256,0.029979535445673777,0.03746947065535511,-0.01837413048159975,-0.0056714949590539465,0.01358519857007745,0.010259063499389987,-0.003743386232058721,0.005178572966084705,0.05252606248153047,-0.006687794663823188,-0.008824843184687237,-0.015977749877384095,0.06186729451232331,0.1508325995673352,0.10426171372342852,0.012641793254402067,0.0005308122002700699,-0.031228166621599218,-0.04635771513462905
703,1,1,-0.06271852459459082,-0.022182910417118062,0.004577373528099837,-0.0388772201843397,-0.032603258094161314,-0.05482334349717055,-0.016960882051280546,-0.07202744061303057,0.04415650145125993,0.11238143069914774,0.0074451529308541264,-0.012852039091909795,-0.04622931229436156,-0.029089108590243495,0.033970114521884476,0.012694698899320622,-0.018979621719392048,-0.05218792980760878,-0.06358294335608472,0.017693406280739454,0.04173558172774472,0.012869098751135954,0.0014529046987725724,0.030096852124966933,0.06835090394228516
728,1,1,0.08264097094730727,0.06450957775652211,0.10295750085147692,0.0255909445419491,0.06581460586116283,-0.008185066692144027,-0.010823257856648838,-0.01081189758952672,-0.04747224733590805,0.005708344378225982,-0.02347186406370183,-0.014997317214836325,-0.02583470446155478,-0.013894907203399365,-0.0462121338107192,0.022409866369015985,-0.0639552923476927,0.010151244944246907,0.015459458628294787,0.009200105989430885,-0.03281103720910461,-0.0157243534455086,-0.03537065174324705,-0.07070453991438241,-0.07755354933676184
753,1,4,-0.006003781591578217,0.11545900221012939,0.02797878211178073,-0.004640061865921696,0.009856530874146285,-0.017399035178301436,0.202147508196018,0.06688385040540212,0.031852177170562435,0.10856231143946826,-0.025007502861115083,-0.052499442797036666,-0.022166122273274858,-0.005052298288905521,-0.044843131394435076,-0.06463229954309135,0.011066824177534684,-0.027284371673512164,-0.060024266949769145,-0.01477590996984679,-0.003262645057675706,-0.014733987878099097,0.005866208934085293,-0.008798803539966538,-0.017936731906443626
778,1,5,0.018948992854776803,0.03233211326667784,0.04033910106171845,-0.03548637681375555,-0.0030428082360314246,0.010395743848787165,0.01427654470677786,-0.014651224080284742,-0.007948412935453897,-0.03399934199404164,-0.04184103093360014,-0.005509583295741027,-0.015774868262536934,0.06801582014750784,-0.0342570533198725,0.07771843050224136,0.003576672047636009,0.03356429815113504,-0.057594355302751254,-0.03332390791896955,-0.02364438605910313,-0.026594030243012434,-0.03674002940643295,-0.03309328143271573,0.04231001973839743
803,3,14,-0.04667942119117108,0.04072283336515703,-0.0005209505316088325,-0.07899393496664164,-0.063567865589513,-0.02681701866974584,-0.04992315251306778,-0.018886715428057754,-0.056698464348925004,0.08719763070473685,0.010956088023661215,0.01927219680986214,0.003039486259033497,0.008702663202813543,0.004156657525798524,-0.003664647863694692,-0.016072762108910066,0.006151979099627614,0.012143084045070474,0.1787798164615082,0.143970707782473,0.020013506271934656,-0.050559305101224195,-0.011741748247109052,-0.035660419129489807
828,1,10,-0.022587158939873064,-0.03225086216005446,-0.006819566439087987,0.015376508024401048,0.02644202079268765,-0.00019406746482142356,-0.0308051648695562,-0.014416919091379099,-0.07797491705356663,-0.021498185996052466,-0.002466994941491718,0.04929789526265993,0.0038080195537757433,-0.027136202275039212,0.05602534081750554,0.03482613511080235,0.03256810865653659,0.003932014936957051,-0.01887047831356148,0.0031248366838305675,0.056024316668069174,0.07503896478360583,0.0006815594718543316,-0.05310334586231391,0.026441592076393183
853,1,4,0.024421606298230536,0.02208307858882752,0.04656337704338753,-0.04802089310686097,-0.042394880880350705,-0.04629309732191722,0.017391125329651036,0.03436706840051973,-0.022222645435311383,0.0011612553317803531,-0.00020042925059193806,-0.06637293875461736,0.006867167270731667,-0.0493194946214387,-0.03056127592109359,-0.036385709430838964,-0.1138670134420422,0.009455762887004227,0.012675009458189779,0.019276853140805406,0.03667910246394679,-0.010701782441589924,-0.030050972758645655,-0.02920048468846037,0.017285049718388068
878,1,1,-0.010937316504701755,0.06435956822402433,0.06714030892231482,0.05208364101383944,0.07193945703311111,0.20066029439074207,0.13194444457862464,0.001633974384948722,0.014578538008162,-0.042957088656113473,-0.08734497985706036,-0.09166879524062677,-0.08181313880393182,-0.08487930247335007,-0.0765415676783614,-0.07741074355023547,0.08150480972696483,0.11160904940465888,0.015231989178314587,0.009993550047053601,-0.014902367881782674,-0.03063413377362645,-0.0056175719652550304,0.03534381177491763,-0.0041835192601619164
903,5,14,-0.02487332075527704,-0.0012121088891593468,0.014402905509461661,-0.001921321100756157,0.06057142564023632,0.018068237977399093,-0.007975356978955794,0.020067222376009664,-0.004807491021603938,0.09814917505130949,-0.0038551149581762534,-0.02126924822588494,-0.0389247677897363,-0.03114118677302402,0.007064354225804426,-0.03873572078004428,0.034483764194617406,0.044038038378304334,-0.005758750579208938,0.00992745868581646,-0.06057187779731654,-0.04619146307393884,-0.05154410703554313,-0.04014809527301455,0.0141439939121768
928,1,1,-0.028811550698741972,-0.012350704383291333,-0.050397524235717306,-0.03255551911411603,-0.004338320393228234,-0.011937141764488901,-0.026698898646854707,-0.03239107067217162,0.035144517691332755,-0.004232499812741208,0.0058143382057069815,0.005825272897669764,-0.011899698286832794,0.022491071364980852,0.0022900672739594174,0.023783045390150193,0.024151482376007616,0.15085538958515277,0.20712848353101387,0.002316768638115807,0.07079211058772361,0.010264571864925909,-0.047393224456611316,-0.05637041760870076,0.0019670945093746006
