,std,Date,pos_k,neg_k,pos_k_t,neg_k_t,pos_k_hl,neg_k_hl
257,10.560218395173225,2002-05-06,,,2.0,12.0,1.0776189055506189e-07,1.5659980314618308e-42
258,7.602184793261227,2002-05-07,,1.0,3.0,0.0,3.537511032267976e-11,1.0
259,5.406282566788246,2002-05-08,1.0,,0.0,1.0,1.0,0.00032827106262212926
260,4.55880733266379,2002-05-09,,,1.0,2.0,0.00032827106262212926,1.0776189055506189e-07
261,5.086881153288926,2002-05-10,,1.0,2.0,0.0,1.0776189055506189e-07,1.0
262,6.38787409875585,2002-05-13,,,3.0,1.0,3.537511032267976e-11,0.00032827106262212926
263,7.940231239803904,2002-05-14,,,4.0,2.0,1.1612625056001137e-14,1.0776189055506189e-07
264,10.642784108433762,2002-05-15,,,5.0,3.0,3.81208876696587e-18,3.537511032267976e-11
265,11.5370551341692,2002-05-16,,,6.0,4.0,1.2513984303417641e-21,1.1612625056001137e-14
266,10.819774418693978,2002-05-17,1.0,,0.0,5.0,1.0,3.81208876696587e-18
267,9.845251338666651,2002-05-20,,,1.0,6.0,0.00032827106262212926,1.2513984303417641e-21
268,10.049567334458906,2002-05-21,,1.0,2.0,0.0,1.0776189055506189e-07,1.0
269,9.417143053347228,2002-05-22,1.0,,0.0,1.0,1.0,0.00032827106262212926
270,8.1845157155391,2002-05-23,,,1.0,2.0,0.00032827106262212926,1.0776189055506189e-07
271,7.0290365711679765,2002-05-24,,,2.0,3.0,1.0776189055506189e-07,3.537511032267976e-11
272,6.1420563382812,2002-05-28,,,3.0,4.0,3.537511032267976e-11,1.1612625056001137e-14
273,5.623283083490526,2002-05-29,,,4.0,5.0,1.1612625056001137e-14,3.81208876696587e-18
274,6.5495830025443444,2002-05-30,,,5.0,6.0,3.81208876696587e-18,1.2513984303417641e-21
275,7.283676001590024,2002-05-31,,,6.0,7.0,1.2513984303417641e-21,4.1079789249195397e-25
276,8.643273571005732,2002-06-03,,1.0,7.0,0.0,4.1079789249195397e-25,1.0
