Date,pos_k_hl,neg_k_hl,POS_DI14,NEG_DI14,ADX,pos_k_hl_copy,neg_k_hl_copy
2010-12-07,0.09151269543907294,0.0,16.09566670474524,21.828369914654523,40.14723492096308,0.0,0.0
2010-12-08,0.03572772614536092,0.0,19.86574043505852,18.58407976182891,37.51767052184668,0.03572772614536092,0.0
2010-12-09,0.0,0.0,32.379098873323066,18.174074851478103,36.84492073840899,0.0,0.0
2010-12-10,0.0,0.0,35.439625785999276,15.958194067379749,36.920513957554896,0.0,0.0
2010-12-13,0.0,0.0,35.94702013016581,9.296643137111825,38.49077078837534,0.0,0.0
2010-12-14,0.0,0.0,35.69443151732583,10.051880139936543,39.745273707719456,0.0,0.0
2010-12-15,0.0,0.0,36.35211635341539,11.281691282094407,40.6657240819801,0.0,0.0
2010-12-16,0.0,0.0,40.747753601088704,11.169434997252717,41.830466044251864,0.0,0.0
2010-12-17,0.0,0.0,38.81182770690706,11.515597231719642,42.71666762220483,0.0,0.0
2010-12-20,0.0,0.0,42.34351288144033,8.15994779486087,44.50016204345096,0.0,0.0
2010-12-21,0.0,0.0,47.87927001052577,8.239688327392779,46.36693051427024,0.0,0.0
2010-12-22,0.0,0.0,47.189069551271096,8.009154006408371,48.125034917312576,0.0,0.0
2010-12-23,0.0,0.0,44.158383499888735,8.658506568605599,49.488469191368715,0.0,0.0
2010-12-27,0.0,0.0,45.245488789149675,8.45710070825224,50.846716892547654,0.0,0.0
2010-12-28,0.0,0.0,49.098245977723245,5.944630678917112,52.81480854308,0.0,0.0
2010-12-29,0.0,0.0,46.909394556765655,6.932422840901261,54.345817007047614,0.0,0.0
2010-12-30,0.0,0.0,33.907395631276266,8.416729412018874,54.76592098706372,0.0,0.0
2010-12-31,0.0,0.0,31.084031842873806,9.698217934976547,54.5997140872909,0.0,0.0
2011-01-03,0.0,0.0,49.710412332689565,9.365729859782023,55.57778329011508,0.0,0.0
2011-01-04,0.0,0.0,51.016913865317676,4.882001326824599,57.50313813308566,0.0,0.0
2011-01-05,0.0,0.0,57.35696473609347,3.5260429141040333,59.71127029622159,0.0,0.0
2011-01-06,0.0,0.0,53.48589598538802,3.4882106077426256,61.71440113512123,0.0,0.0
2011-01-07,0.0,0.0,49.00872407779712,10.867151860728855,61.85630588373103,0.0,0.0
2011-01-10,0.0,0.0,46.83018498801585,10.856088338130872,61.892400007481406,0.0,0.0
2011-01-11,0.0,0.0,49.75597872906204,11.17865601401827,61.99361090108886,0.0,0.0
2011-01-12,0.0,0.0,47.07076278735302,11.653441272597025,61.873444697203425,0.0,0.0
2011-01-13,0.0,0.0,47.206666857601185,13.97867319569735,61.33299265489384,0.0,0.0
2011-01-14,0.0,0.0,48.055451196775124,13.028366768903382,61.04796870401982,0.0,0.0
2011-01-18,0.0,0.0,46.375258139346656,13.096716418982062,60.68430513232993,0.0,0.0
2011-01-19,0.0,1.0,43.85816813267215,21.929084066335992,58.73066428954446,0.0,0.0
2011-01-20,0.0,0.17940591274366485,41.19634968361176,27.464233122407755,55.96418826886271,0.0,0.0
