Date,pos_k_hl,neg_k_hl,pos_k_hl_copy,neg_k_hl_copy
2009-08-07,0.004227197856845902,0.0020812231613143058,0.004227197856845902,0.0
2009-08-10,0.0034524595349939794,0.001880860825392034,0.0034524595349939794,0.0
2009-08-11,0.0028197111288432754,0.0016997876586479876,0.0028197111288432754,0.0
2009-08-12,0.002302929482455611,0.0015361466651259447,0.002302929482455611,0.0
2009-08-13,0.001880860825392035,0.0013882596245312817,0.001880860825392035,0.0
2009-08-14,0.0015361466651259445,0.0012546098812418573,0.0015361466651259445,0.0
2009-08-17,0.0012546098812418567,0.903728567101021,0.0012546098812418567,0.0
2009-08-18,0.0010246716604893021,0.7380980058649061,0.0010246716604893021,0.0
2009-08-19,0.0008368752928764004,0.6028233322415857,0.0008368752928764004,0.0
2009-08-20,0.000683497243880565,0.4923410807336086,0.000683497243880565,0.0
2009-08-21,0.0005582295072741806,0.40210742818560025,0.0005582295072741806,0.0
2009-08-24,0.00045592017463354635,0.3284113191633578,0.00045592017463354635,0.0
2009-08-25,0.0003723615518872757,0.2682218407187316,0.0003723615518872757,0.0
2009-08-26,0.0003041171087358553,0.21906356949517597,0.0003041171087358553,0.0
2009-08-27,0.0002483801438604343,0.17891476455226796,0.0002483801438604343,0.0
2009-08-28,0.0002028583532198247,0.14612421886742963,0.0002028583532198247,0.0
2009-08-31,0.00016567955405558663,0.11934334985181531,0.00016567955405558663,0.0
2009-09-01,0.00013531468729962784,0.09747073595496525,0.00013531468729962784,0.0
2009-09-02,0.00011051493169068347,0.07960681830532718,0.0,0.07960681830532718
2009-09-03,9.026034328078472e-05,0.06501690439298,0.0,0.06501690439298
2009-09-04,7.371790801959014e-05,0.05310095224045683,7.371790801959014e-05,0.0
2009-09-08,6.020728223777598e-05,0.04336889236990074,6.020728223777598e-05,0.0
2009-09-09,4.91728120322665e-05,0.03542047262871935,4.91728120322665e-05,0.0
2009-09-10,4.0160680789598925e-05,0.028928796948307408,4.0160680789598925e-05,0.0
2009-09-11,3.280024498956279e-05,0.023626881031447652,0.0,0.023626881031447652
2009-09-14,2.6788790683398243e-05,0.019296672041760873,0.0,0.019296672041760873
2009-09-15,2.1879083723529525e-05,0.015760080706025404,0.0,0.015760080706025404
2009-09-16,1.786920172092259e-05,0.012871657005047428,0.0,0.012871657005047428
2009-09-17,0.0016997876586479876,0.010512608224921326,0.0016997876586479876,0.0
2009-09-18,0.001388259624531282,0.008585913348013133,0.001388259624531282,0.0
2009-09-21,0.0011338267902454853,0.007012332852358511,0.0,0.0
2009-09-22,0.0009260250514830216,0.0057271498137872025,0.0,0.0
2009-09-23,0.0007563081092734362,0.07194295583854467,0.0007563081092734362,0.0
2009-09-24,0.0006176959848296799,0.06501690439298001,0.0006176959848296799,0.0
2009-09-25,0.0005044879527224045,0.903728567101021,0.0005044879527224045,0.0
2009-09-28,0.000412028086134022,0.7380980058649061,0.000412028086134022,0.0
2009-09-29,0.0003365137717306001,0.6028233322415857,0.0003365137717306001,0.0
2009-09-30,0.00027483931890876005,0.4923410807336086,0.00027483931890876005,0.0
2009-10-01,0.00022446823150733567,0.40210742818560025,0.0,0.0
2009-10-02,0.00018332888887982493,0.3284113191633578,0.0,0.0
2009-10-05,0.0001497293459845914,0.2682218407187316,0.0,0.0
2009-10-06,0.00012228774846101536,0.21906356949517597,0.0,0.0
2009-10-07,9.987550086008858e-05,0.17891476455226796,0.0,0.0
2009-10-08,8.157085069918984e-05,0.14612421886742963,0.0,0.0
2009-10-09,0.0003365137717306002,0.11934334985181531,0.0,0.0
2009-10-12,0.00027483931890876016,0.09747073595496525,0.0,0.0
2009-10-13,0.0002244682315073355,0.07960681830532718,0.0,0.0
2009-10-14,0.000183328888879825,0.06501690439298,0.0,0.0
2009-10-15,0.00014972934598459146,0.05310095224045683,0.0,0.0
2009-10-16,0.00012228774846101526,0.04336889236990074,0.0,0.0
2009-10-19,9.98755008600886e-05,0.03542047262871935,0.0,0.0
2009-10-20,8.157085069918984e-05,0.028928796948307408,0.0,0.0
2009-10-21,6.6620979384229e-05,0.14612421886742963,0.0,0.0
2009-10-22,5.441104090579204e-05,0.11934334985181533,0.0,0.0
2009-10-23,4.4438874958248056e-05,0.09747073595496525,0.0,0.0
2009-10-26,3.629435450378572e-05,0.07960681830532718,0.0,0.0
2009-10-27,2.964251840498001e-05,0.06501690439298001,0.0,0.0
2009-10-28,2.420979541867668e-05,0.0531009522404568,0.0,0.0
2009-10-29,1.9772752982948596e-05,0.043368892369900734,0.0,0.0
2009-10-30,1.6148908066488467e-05,0.035420472628719356,0.0,0.0
2009-11-02,1.3189222156610716e-05,0.02892879694830741,0.0,0.0
2009-11-03,1.0771971725903624e-05,0.02362688103144765,0.0,0.02362688103144765
2009-11-04,8.797742087125884e-06,0.019296672041760873,0.0,0.019296672041760873
2009-11-05,7.185338747729887e-06,0.015760080706025408,0.0,0.015760080706025408
2009-11-06,5.868448109564338e-06,0.012871657005047428,0.0,0.012871657005047428
2009-11-09,4.792910177760183e-06,0.010512608224921326,0.0,0.010512608224921326
2009-11-10,3.914491113014645e-06,0.008585913348013136,0.0,0.008585913348013136
2009-11-11,3.2800244989562814e-05,0.007012332852358512,0.0,0.007012332852358512
2009-11-12,2.6788790683398226e-05,0.0057271498137872025,0.0,0.0057271498137872025
2009-11-13,2.1879083723529535e-05,0.026143780214050248,0.0,0.026143780214050248
2009-11-16,1.7869201720922604e-05,0.02135228733961648,0.0,0.0
2009-11-17,1.459422954717374e-05,0.017438953774118887,0.0,0.0
2009-11-18,1.191947684077084e-05,0.01424283515385279,0.0,0.0
2009-11-19,9.73493857270361e-06,0.011632484141387334,0.0,0.0
2009-11-20,7.95077085012262e-06,0.009500544367602556,0.0,0.0
2009-11-23,6.493595890621375e-06,0.007759335167253437,0.0,0.0
2009-11-24,5.303484201163274e-06,0.006337245520697376,0.0,0.0
2009-11-25,4.33148984719111e-06,0.005175788894786788,0.0,0.0
2009-11-27,3.537637444494406e-06,0.004227197856845901,0.0,0.0
2009-11-30,2.8892780844920073e-06,0.003452459534993979,0.0,0.0
2009-12-01,2.35974657677756e-06,0.002819711128843276,0.0,0.0
2009-12-02,1.9272647851037363e-06,0.00230292948245561,0.0,0.0
2009-12-03,1.5740459541097078e-06,0.0018808608253920347,0.0,0.0
2009-12-04,1.2855631902783796e-06,0.0015361466651259445,0.0,0.0
2009-12-07,1.0499520118099045e-06,0.0012546098812418578,0.0,0.0
2009-12-08,8.575223959741329e-07,0.0010246716604893028,0.0,0.0
2009-12-09,7.0036025582696e-07,0.0008368752928763997,0.0,0.0
2009-12-10,5.720019561527602e-07,0.0006834972438805654,0.0,0.0
2009-12-11,4.6716848239232885e-07,0.0005582295072741808,0.0,0.0
2009-12-14,3.815483296747083e-07,0.0004559201746335462,0.0,0.0
2009-12-15,3.116201827915748e-07,0.0003723615518872759,0.0,0.0
2009-12-16,2.8892780844920073e-06,0.0003041171087358554,0.0,0.0
2009-12-17,2.35974657677756e-06,0.0025482534981083357,0.0,0.0
2009-12-18,1.9272647851037363e-06,0.002081223161314306,0.0,0.0
2009-12-21,2.132570392552726e-06,0.0016997876586479872,0.0,0.0
2009-12-22,1.7417242426660557e-06,0.0013882596245312817,0.0,0.0
2009-12-23,1.4225102946587244e-06,0.001133826790245486,0.0,0.0
2009-12-24,1.1618001798680984e-06,0.0009260250514830212,0.0,0.0
2009-12-28,9.488716271577987e-07,0.0007563081092734361,0.0,0.0
2009-12-29,7.749674861707369e-07,0.0006176959848296803,0.0,0.0
2009-12-30,6.329355704530037e-07,0.0005044879527224044,0.0,0.0
2009-12-31,5.169345082129147e-07,0.00041202808613402184,0.0,0.0
2010-01-04,4.2219350318717766e-07,0.0003365137717306003,0.0,0.0
2010-01-05,3.448161252567124e-07,0.00027483931890876,0.0,0.0
2010-01-06,2.816200612739879e-07,0.0002244682315073356,0.0,0.0
2010-01-07,2.3000623550571883e-07,0.2682218407187317,0.0,0.0
2010-01-08,1.878519169841492e-07,0.24239973977793766,1.878519169841492e-07,0.0
2010-01-11,1.5342341757400846e-07,0.219063569495176,1.5342341757400846e-07,0.0
2010-01-12,1.2530479027304674e-07,0.19797400576391033,1.2530479027304674e-07,0.0
2010-01-13,1.0233959530850782e-07,0.16169038380203765,1.0233959530850782e-07,0.0
2010-01-14,8.358333903346376e-08,0.13205663093581818,8.358333903346376e-08,0.0
2010-01-15,6.826462956906155e-08,0.14612421886742963,6.826462956906155e-08,0.0
2010-01-19,5.5753451633889326e-08,0.11934334985181533,5.5753451633889326e-08,0.0
2010-01-20,4.5535255793744466e-08,0.09747073595496525,4.5535255793744466e-08,0.0
2010-01-21,3.718979649578154e-08,0.7380980058649061,0.0,0.7380980058649061
2010-01-22,3.03738485551156e-08,1.0,0.0,1.0
2010-01-25,2.4807091271761714e-08,1.0,0.0,1.0
2010-01-26,2.0260579631482766e-08,1.0,0.0,1.0
2010-01-27,0.0880870885388627,0.32841131916335786,0.0,0.32841131916335786
2010-01-28,0.07960681830532718,0.2682218407187317,0.0,0.2682218407187317
2010-01-29,0.07194295583854467,0.21906356949517594,0.0,0.21906356949517594
2010-02-01,0.06501690439298001,0.17891476455226796,0.0,0.17891476455226796
2010-02-02,0.05875763384441189,0.14612421886742963,0.0,0.14612421886742963
2010-02-03,0.047988847479967796,0.1193433498518153,0.0,0.1193433498518153
2010-02-04,0.039193706958208806,0.09747073595496526,0.0,0.09747073595496526
2010-02-05,0.043368892369900734,0.07960681830532718,0.0,0.07960681830532718
2010-02-08,0.0391937069582088,0.06501690439298001,0.0,0.06501690439298001
2010-02-09,0.035420472628719356,0.05310095224045682,0.0,0.05310095224045682
2010-02-10,0.03201049297479347,0.043368892369900734,0.0,0.043368892369900734
2010-02-11,0.026143780214050245,0.03542047262871936,0.0,0.03542047262871936
2010-02-12,0.021352287339616482,0.028928796948307408,0.0,0.028928796948307408
2010-02-16,0.7380980058649061,0.023626881031447652,0.7380980058649061,0.0
2010-02-17,0.6028233322415857,0.019296672041760873,0.6028233322415857,0.0
2010-02-18,0.49234108073360855,0.015760080706025404,0.49234108073360855,0.0
2010-02-19,0.40210742818560025,0.012871657005047431,0.40210742818560025,0.0
2010-02-22,0.32841131916335786,0.01051260822492132,0.32841131916335786,0.0
2010-02-23,0.2682218407187317,0.008585913348013135,0.0,0.008585913348013135
2010-02-24,0.21906356949517594,0.007012332852358514,0.0,0.007012332852358514
2010-02-25,0.17891476455226796,0.005727149813787202,0.17891476455226796,0.0
2010-02-26,0.14612421886742963,0.00467750828150304,0.14612421886742963,0.0
2010-03-01,0.1193433498518153,0.07194295583854467,0.1193433498518153,0.0
2010-03-02,0.09747073595496526,0.06501690439298001,0.09747073595496526,0.0
2010-03-03,0.07960681830532718,0.05875763384441189,0.07960681830532718,0.0
2010-03-04,0.06501690439298001,0.047988847479967796,0.06501690439298001,0.0
2010-03-05,0.05310095224045682,0.0479888474799678,0.05310095224045682,0.0
2010-03-08,0.043368892369900734,0.043368892369900734,0.043368892369900734,0.0
2010-03-09,0.03542047262871936,0.035420472628719356,0.03542047262871936,0.0
2010-03-10,0.028928796948307408,0.02892879694830741,0.028928796948307408,0.0
2010-03-11,0.023626881031447652,0.02362688103144765,0.023626881031447652,0.0
2010-03-12,0.019296672041760873,0.028928796948307408,0.019296672041760873,0.0
2010-03-15,0.015760080706025404,0.023626881031447656,0.015760080706025404,0.0
2010-03-16,0.012871657005047431,0.02362688103144765,0.012871657005047431,0.0
2010-03-17,0.01051260822492132,0.02135228733961648,0.01051260822492132,0.0
2010-03-18,0.008585913348013135,0.019296672041760877,0.008585913348013135,0.0
2010-03-19,0.007012332852358514,0.01743895377411889,0.007012332852358514,0.0
2010-03-22,0.005727149813787202,0.015760080706025404,0.005727149813787202,0.0
2010-03-23,0.00467750828150304,0.014242835153852782,0.00467750828150304,0.0
2010-03-24,0.0038202394620198547,0.012871657005047433,0.0038202394620198547,0.0
2010-03-25,0.0031200863085343662,0.011632484141387333,0.0031200863085343662,0.0
2010-03-26,0.002548253498108336,0.01051260822492132,0.002548253498108336,0.0
2010-03-29,0.0020812231613143058,0.00950054436760256,0.0020812231613143058,0.0
2010-03-30,0.0016997876586479874,0.008585913348013135,0.0016997876586479874,0.0
2010-03-31,0.0013882596245312815,0.007759335167253438,0.0013882596245312815,0.0
2010-04-01,0.0011338267902454855,0.007012332852358514,0.0011338267902454855,0.0
2010-04-05,0.0009260250514830214,0.006337245520697374,0.0009260250514830214,0.0
2010-04-06,0.000756308109273436,0.005727149813787205,0.000756308109273436,0.0
2010-04-07,0.0006176959848296801,0.005175788894786789,0.0006176959848296801,0.0
2010-04-08,0.0005044879527224046,0.004227197856845902,0.0005044879527224046,0.0
2010-04-09,0.000412028086134022,0.004227197856845904,0.000412028086134022,0.0
2010-04-12,0.00033651377173060014,0.0038202394620198547,0.00033651377173060014,0.0
2010-04-13,0.00027483931890875994,1.0,0.00027483931890875994,0.0
2010-04-14,0.012871657005047433,0.8167253229944647,0.012871657005047433,0.0
2010-04-15,0.010512608224921324,0.8167253229944647,0.010512608224921324,0.0
2010-04-16,0.008585913348013131,0.7380980058649061,0.0,0.7380980058649061
2010-04-19,0.007012332852358515,0.903728567101021,0.0,0.903728567101021
2010-04-20,0.005727149813787202,0.7380980058649061,0.005727149813787202,0.0
2010-04-21,0.004677508281503039,0.6028233322415857,0.0,0.6028233322415857
2010-04-22,0.0038202394620198547,0.4923410807336086,0.0,0.4923410807336086
2010-04-23,0.003120086308534365,0.40210742818560025,0.0,0.40210742818560025
2010-04-26,0.002548253498108338,0.3284113191633578,0.0,0.3284113191633578
2010-04-27,0.0020812231613143058,0.2682218407187316,0.0,0.2682218407187316
2010-04-28,0.0016997876586479868,0.21906356949517597,0.0,0.21906356949517597
2010-04-29,0.0013882596245312826,0.17891476455226796,0.0,0.17891476455226796
2010-04-30,0.0011338267902454855,0.14612421886742963,0.0,0.14612421886742963
2010-05-03,0.0009260250514830211,0.11934334985181531,0.0,0.11934334985181531
2010-05-04,0.0007563081092734366,0.09747073595496525,0.0,0.09747073595496525
2010-05-05,0.219063569495176,0.07960681830532718,0.0,0.07960681830532718
2010-05-06,0.19797400576391033,0.06501690439298,0.0,0.06501690439298
2010-05-07,0.17891476455226793,0.05310095224045683,0.0,0.05310095224045683
2010-05-10,0.14612421886742966,0.04336889236990074,0.0,0.04336889236990074
2010-05-11,0.11934334985181531,0.03542047262871935,0.0,0.03542047262871935
2010-05-12,0.09747073595496528,0.028928796948307408,0.0,0.028928796948307408
2010-05-13,0.07960681830532716,0.023626881031447652,0.0,0.023626881031447652
2010-05-14,0.06501690439298,0.019296672041760873,0.0,0.019296672041760873
2010-05-17,0.053100952240456814,0.015760080706025404,0.0,0.015760080706025404
2010-05-18,0.04336889236990073,0.012871657005047428,0.0,0.012871657005047428
2010-05-19,0.07960681830532718,0.010512608224921326,0.0,0.010512608224921326
2010-05-20,0.07194295583854467,0.008585913348013133,0.0,0.008585913348013133
2010-05-21,0.06501690439298001,0.007012332852358511,0.0,0.007012332852358511
2010-05-24,0.053100952240456814,0.0057271498137872025,0.0,0.0057271498137872025
2010-05-25,0.04336889236990074,0.004677508281503042,0.0,0.004677508281503042
2010-05-26,0.03542047262871936,0.0038202394620198542,0.0,0.0038202394620198542
2010-05-27,0.6670402532204126,0.003120086308534365,0.0,0.003120086308534365
2010-05-28,0.5447886662617509,0.002548253498108337,0.0,0.002548253498108337
2010-06-01,0.4449426994163521,0.0020812231613143058,0.0,0.0020812231613143058
2010-06-02,0.36339596989484924,0.001699787658647987,0.0,0.001699787658647987
2010-06-03,0.29679469088725746,0.0013882596245312821,0.0,0.0013882596245312821
2010-06-04,0.24239973977793766,0.0011338267902454853,0.0,0.0011338267902454853
2010-06-07,0.1979740057639103,0.028928796948307408,0.0,0.028928796948307408
2010-06-08,0.16169038380203765,0.023626881031447656,0.0,0.023626881031447656
2010-06-09,0.13205663093581815,0.01929667204176087,0.0,0.01929667204176087
2010-06-10,0.1078539945546169,0.015760080706025404,0.0,0.015760080706025404
2010-06-11,0.24239973977793766,0.012871657005047431,0.0,0.012871657005047431
2010-06-14,0.19797400576391033,0.010512608224921326,0.0,0.010512608224921326
2010-06-15,0.16169038380203768,0.008585913348013135,0.0,0.008585913348013135
2010-06-16,0.13205663093581815,0.007012332852358511,0.0,0.007012332852358511
2010-06-17,0.10785399455461692,0.005727149813787203,0.0,0.005727149813787203
2010-06-18,0.08808708853886271,0.004677508281503041,0.0,0.004677508281503041
2010-06-21,0.07194295583854467,0.003820239462019853,0.0,0.003820239462019853
2010-06-22,0.058757633844411884,0.003120086308534366,0.0,0.003120086308534366
2010-06-23,0.047988847479967796,0.002548253498108336,0.0,0.002548253498108336
2010-06-24,0.0391937069582088,0.002081223161314305,0.0,0.002081223161314305
2010-06-25,0.03201049297479347,0.0016997876586479872,0.03201049297479347,0.0
2010-06-28,0.02614378021405024,0.001388259624531282,0.02614378021405024,0.0
2010-06-29,0.02135228733961648,0.0011338267902454861,0.0,0.0
2010-06-30,0.01743895377411889,0.005175788894786789,0.0,0.0
2010-07-01,0.014242835153852785,0.004227197856845902,0.0,0.004227197856845902
2010-07-02,0.011632484141387334,0.00345245953499398,0.0,0.00345245953499398
2010-07-06,0.00950054436760256,0.0028197111288432767,0.0,0.0028197111288432767
2010-07-07,0.0077593351672534385,0.0023029294824556106,0.0,0.0
2010-07-08,0.0391937069582088,0.0018808608253920351,0.0,0.0
2010-07-09,0.03201049297479348,0.0015361466651259445,0.0,0.0
2010-07-12,0.026143780214050238,0.0012546098812418565,0.0,0.0
2010-07-13,0.021352287339616482,0.0010246716604893028,0.0,0.0
2010-07-14,0.01743895377411889,0.0008368752928764002,0.0,0.0
2010-07-15,0.014242835153852785,0.0006834972438805649,0.0,0.0
2010-07-16,0.011632484141387331,0.000558229507274181,0.0,0.0
2010-07-19,0.00950054436760256,0.0004559201746335462,0.0,0.0
2010-07-20,0.007759335167253442,0.00037236155188727566,0.0,0.0
2010-07-21,0.006337245520697374,0.0003041171087358555,0.0,0.0
2010-07-22,0.005175788894786786,0.00024838014386043423,0.0,0.0
2010-07-23,0.0042271978568459035,0.00020285835321982466,0.0,0.0
2010-07-26,0.003452459534993978,0.17891476455226793,0.0,0.0
2010-07-27,0.002819711128843275,0.16169038380203768,0.002819711128843275,0.0
2010-07-28,0.0023029294824556115,0.13205663093581815,0.0023029294824556115,0.0
2010-07-29,0.0018808608253920345,0.10785399455461692,0.0018808608253920345,0.0
2010-07-30,0.0015361466651259443,0.08808708853886271,0.0015361466651259443,0.0
2010-08-02,0.001254609881241857,0.07194295583854467,0.001254609881241857,0.0
2010-08-03,0.0010246716604893026,0.0587576338444119,0.0,0.0
2010-08-04,0.0008368752928764004,0.047988847479967775,0.0,0.0
2010-08-05,0.0006834972438805652,0.03919370695820879,0.0006834972438805652,0.0
2010-08-06,0.0005582295072741807,0.03201049297479348,0.0005582295072741807,0.0
2010-08-09,0.0004559201746335464,0.40210742818560025,0.0004559201746335464,0.0
2010-08-10,0.0003723615518872758,0.32841131916335786,0.0,0.0
2010-08-11,0.00030411710873585524,0.2682218407187317,0.0,0.0
2010-08-12,0.00024838014386043434,0.21906356949517597,0.0,0.0
2010-08-13,0.00020285835321982474,0.17891476455226796,0.0,0.17891476455226796
2010-08-16,0.06501690439298001,0.14612421886742963,0.0,0.14612421886742963
2010-08-17,0.05875763384441189,0.11934334985181531,0.0,0.11934334985181531
2010-08-18,0.05310095224045682,0.09747073595496526,0.0,0.09747073595496526
2010-08-19,0.04336889236990075,0.07960681830532718,0.0,0.07960681830532718
2010-08-20,0.043368892369900734,0.06501690439298001,0.0,0.06501690439298001
2010-08-23,0.0391937069582088,0.05310095224045682,0.0,0.05310095224045682
2010-08-24,0.035420472628719356,0.04336889236990074,0.0,0.04336889236990074
2010-08-25,0.03201049297479347,0.03542047262871935,0.0,0.03542047262871935
2010-08-26,0.028928796948307408,0.028928796948307408,0.0,0.028928796948307408
2010-08-27,0.026143780214050248,0.023626881031447652,0.0,0.023626881031447652
2010-08-30,0.02362688103144765,0.01929667204176087,0.0,0.01929667204176087
2010-08-31,0.02135228733961648,0.015760080706025404,0.0,0.015760080706025404
2010-09-01,0.01743895377411889,0.012871657005047428,0.0,0.012871657005047428
2010-09-02,0.8167253229944647,0.010512608224921328,0.8167253229944647,0.0
2010-09-03,0.6670402532204126,0.008585913348013135,0.6670402532204126,0.0
2010-09-07,0.5447886662617509,0.007012332852358514,0.5447886662617509,0.0
2010-09-08,0.44494269941635217,0.0057271498137872025,0.44494269941635217,0.0
2010-09-09,0.3633959698948492,0.00467750828150304,0.3633959698948492,0.0
2010-09-10,0.29679469088725746,0.0038202394620198547,0.29679469088725746,0.0
2010-09-13,0.24239973977793763,0.0031200863085343645,0.24239973977793763,0.0
2010-09-14,0.1979740057639103,0.0025482534981083357,0.1979740057639103,0.0
2010-09-15,0.16169038380203768,0.07194295583854467,0.16169038380203768,0.0
2010-09-16,0.13205663093581815,0.06501690439298001,0.13205663093581815,0.0
2010-09-17,0.1078539945546169,0.05875763384441189,0.1078539945546169,0.0
2010-09-20,0.08808708853886273,0.047988847479967796,0.08808708853886273,0.0
2010-09-21,0.07194295583854465,0.0479888474799678,0.07194295583854465,0.0
2010-09-22,0.058757633844411905,0.03919370695820879,0.058757633844411905,0.0
2010-09-23,0.047988847479967796,0.03201049297479348,0.047988847479967796,0.0
2010-09-24,0.0391937069582088,0.7380980058649061,0.0391937069582088,0.0
2010-09-27,0.032010492974793484,0.6028233322415857,0.032010492974793484,0.0
2010-09-28,0.026143780214050238,0.49234108073360855,0.0,0.49234108073360855
2010-09-29,0.021352287339616485,0.40210742818560025,0.0,0.40210742818560025
2010-09-30,0.017438953774118884,0.32841131916335786,0.0,0.32841131916335786
2010-10-01,0.014242835153852789,0.2682218407187317,0.0,0.2682218407187317
2010-10-04,0.011632484141387333,0.21906356949517594,0.0,0.21906356949517594
2010-10-05,0.009500544367602554,0.17891476455226796,0.0,0.17891476455226796
2010-10-06,0.00775933516725344,0.14612421886742963,0.0,0.14612421886742963
2010-10-07,0.006337245520697373,0.1193433498518153,0.0,0.1193433498518153
2010-10-08,0.005175788894786788,0.09747073595496526,0.0,0.09747073595496526
2010-10-11,0.004227197856845903,0.07960681830532718,0.0,0.07960681830532718
2010-10-12,0.05310095224045682,0.06501690439298001,0.05310095224045682,0.0
2010-10-13,0.04336889236990075,0.05310095224045682,0.04336889236990075,0.0
2010-10-14,0.03542047262871935,0.17891476455226793,0.0,0.17891476455226793
2010-10-15,0.02892879694830741,0.14612421886742966,0.0,0.14612421886742966
2010-10-18,0.023626881031447652,0.11934334985181531,0.0,0.11934334985181531
2010-10-19,0.01929667204176087,0.09747073595496528,0.0,0.09747073595496528
2010-10-20,0.015760080706025404,0.07960681830532716,0.0,0.07960681830532716
2010-10-21,0.012871657005047431,0.06501690439298,0.0,0.06501690439298
2010-10-22,0.010512608224921324,0.053100952240456814,0.0,0.053100952240456814
2010-10-25,0.008585913348013135,0.04336889236990073,0.0,0.04336889236990073
2010-10-26,0.007012332852358515,0.03542047262871935,0.0,0.03542047262871935
2010-10-27,0.005727149813787203,0.028928796948307408,0.0,0.028928796948307408
2010-10-28,0.00467750828150304,0.023626881031447656,0.0,0.023626881031447656
2010-10-29,0.003820239462019853,0.01929667204176087,0.0,0.01929667204176087
2010-11-01,0.0031200863085343662,0.015760080706025404,0.0,0.015760080706025404
2010-11-02,0.219063569495176,0.012871657005047431,0.0,0.012871657005047431
2010-11-03,0.17891476455226796,0.010512608224921324,0.0,0.010512608224921324
2010-11-04,0.8167253229944647,0.008585913348013136,0.8167253229944647,0.0
2010-11-05,0.6670402532204126,0.007012332852358514,0.6670402532204126,0.0
2010-11-08,0.5447886662617509,0.0057271498137872,0.5447886662617509,0.0
2010-11-09,0.44494269941635217,0.004677508281503041,0.44494269941635217,0.0
2010-11-10,0.3633959698948492,0.0038202394620198547,0.3633959698948492,0.0
2010-11-11,0.29679469088725746,0.0031200863085343654,0.29679469088725746,0.0
2010-11-12,0.24239973977793763,0.002548253498108336,0.24239973977793763,0.0
2010-11-15,0.1979740057639103,0.0020812231613143058,0.1979740057639103,0.0
2010-11-16,0.16169038380203768,0.0016997876586479874,0.16169038380203768,0.0
2010-11-17,0.13205663093581815,0.0013882596245312815,0.13205663093581815,0.0
2010-11-18,0.1078539945546169,0.001133826790245485,0.1078539945546169,0.0
2010-11-19,0.08808708853886273,0.0009260250514830215,0.08808708853886273,0.0
2010-11-22,0.07194295583854465,0.011632484141387333,0.07194295583854465,0.0
2010-11-23,0.058757633844411905,0.009500544367602554,0.058757633844411905,0.0
2010-11-24,0.047988847479967796,0.007759335167253442,0.0,0.007759335167253442
2010-11-26,0.0391937069582088,0.006337245520697374,0.0,0.006337245520697374
2010-11-29,0.19797400576391033,0.005175788894786786,0.0,0.005175788894786786
2010-11-30,0.16169038380203765,0.004227197856845903,0.0,0.004227197856845903
2010-12-01,0.13205663093581818,0.0034524595349939777,0.0,0.0034524595349939777
2010-12-02,0.1078539945546169,0.0028197111288432775,0.0,0.0028197111288432775
2010-12-03,0.6670402532204126,0.002302929482455612,0.0,0.002302929482455612
2010-12-06,0.5447886662617509,0.001880860825392034,0.0,0.001880860825392034
2010-12-07,0.4449426994163521,0.0015361466651259454,0.4449426994163521,0.0
2010-12-08,0.36339596989484924,0.0012546098812418571,0.36339596989484924,0.0
2010-12-09,0.29679469088725746,0.0010246716604893021,0.29679469088725746,0.0
2010-12-10,0.24239973977793766,0.0008368752928764004,0.24239973977793766,0.0
2010-12-13,0.1979740057639103,0.000683497243880565,0.1979740057639103,0.0
2010-12-14,0.16169038380203765,0.0005582295072741807,0.16169038380203765,0.0
2010-12-15,0.13205663093581815,0.00045592017463354635,0.13205663093581815,0.0
2010-12-16,0.1078539945546169,0.00037236155188727577,0.1078539945546169,0.0
2010-12-17,0.08808708853886273,0.00030411710873585535,0.08808708853886273,0.0
2010-12-20,0.07194295583854467,0.0002483801438604343,0.07194295583854467,0.0
2010-12-21,0.05875763384441189,0.00020285835321982477,0.05875763384441189,0.0
2010-12-22,0.04798884747996779,0.0001656795540555865,0.04798884747996779,0.0
2010-12-23,0.0391937069582088,0.00013531468729962784,0.0391937069582088,0.0
2010-12-27,0.03201049297479348,0.0001105149316906835,0.03201049297479348,0.0
2010-12-28,0.026143780214050248,9.026034328078462e-05,0.026143780214050248,0.0
2010-12-29,0.021352287339616475,0.07960681830532718,0.021352287339616475,0.0
2010-12-30,0.01743895377411889,0.06501690439298001,0.01743895377411889,0.0
2010-12-31,0.014242835153852787,0.05310095224045683,0.014242835153852787,0.0
2011-01-03,0.011632484141387331,0.043368892369900734,0.011632484141387331,0.0
2011-01-04,0.009500544367602556,0.035420472628719356,0.009500544367602556,0.0
2011-01-05,0.007759335167253441,0.0479888474799678,0.007759335167253441,0.0
2011-01-06,0.006337245520697376,0.043368892369900734,0.006337245520697376,0.0
2011-01-07,0.005175788894786786,0.0391937069582088,0.005175788894786786,0.0
2011-01-10,0.004227197856845902,0.035420472628719356,0.004227197856845902,0.0
2011-01-11,0.003452459534993979,0.03201049297479347,0.003452459534993979,0.0
2011-01-12,0.0028197111288432762,0.028928796948307408,0.0028197111288432762,0.0
2011-01-13,0.002302929482455611,0.026143780214050248,0.002302929482455611,0.0
2011-01-14,0.0018808608253920345,0.02135228733961648,0.0018808608253920345,0.0
2011-01-18,0.0015361466651259447,0.017438953774118887,0.0015361466651259447,0.0
2011-01-19,0.001254609881241857,0.7380980058649061,0.001254609881241857,0.0
2011-01-20,0.0010246716604893028,0.6028233322415857,0.0010246716604893028,0.0
2011-01-21,0.0008368752928763999,0.49234108073360855,0.0008368752928763999,0.0
