Date,pos_k_hl,neg_k_hl,POS_DI14,NEG_DI14,ADX,pos_k_hl_copy,neg_k_hl_copy
2013-11-11,0.0,0.0,18.32031002944543,23.99963361903861,31.352591213354987,0.0,0.0
2013-11-12,0.4535254726598317,0.0,18.523541965387427,18.245707359448648,29.16709303724391,0.4535254726598317,0.0
2013-11-13,0.2237993023223665,0.0,18.188674064268824,19.552842807763128,27.341908126166977,0.0,0.0
2013-11-14,0.11043729787928643,0.0,21.003717640109095,19.63393676852468,25.62968028455924,0.11043729787928643,0.0
2013-11-15,0.054497027632866464,0.0,24.935164937088434,19.70985016691969,24.634998787564392,0.0,0.0
2013-11-18,0.0,0.0,29.290712021513084,19.618414033050293,24.287931712972092,0.0,0.0
2013-11-19,0.0,0.0,29.528487680008865,15.173136669272964,24.846916036427395,0.0,0.0
2013-11-20,0.0,0.0,29.843461593966133,7.805241003925724,27.253312575165747,0.0,0.0
2013-11-21,0.0,0.0,34.771713620341785,6.104990110213065,30.31591409081923,0.0,0.0
2013-11-22,0.0,0.14864604030070075,39.12467282724839,6.163506875648559,33.34913070901513,0.0,0.0
2013-11-25,0.0,0.13195107380400908,47.60532486803468,2.9322227879253395,37.281040255977146,0.0,0.0
2013-11-26,0.0,0.11713117848823701,47.217095287798145,3.017645620897525,40.90281037327217,0.0,0.0
2013-11-27,0.0,0.10397575842710867,46.29325262005209,3.6960540195288587,44.0677968742171,0.0,0.0
2013-11-29,0.0,0.0,39.89135184852649,3.7108057366308147,46.84715407220453,0.0,0.0
2013-12-02,0.0,0.0,38.2943525209998,6.703810730923616,48.51550517212196,0.0,0.0
2013-12-03,0.0,0.0,37.42755799928064,13.642629672406207,48.376756176499846,0.0,0.0
2013-12-04,0.0,0.0,35.93061232506343,16.112767708103526,47.64123591789479,0.0,0.0
2013-12-05,0.0,0.503725992772603,33.28539875899993,16.943708693215054,46.56216928845139,0.0,0.0
2013-12-06,0.0,0.14377774591612164,30.812452098007263,17.002904813472984,45.29922773689121,0.0,0.0
2013-12-09,0.0,0.04103826389211727,30.26908398600676,17.435684069166513,43.985119560462934,0.0,0.0
2013-12-10,0.0,0.0,29.618977361450305,19.278583562336575,42.35382919043963,0.0,0.0
2013-12-11,0.0,0.0,28.84822810913013,28.677485910141698,39.349756406917656,0.0,0.0
2013-12-12,0.0,0.0,22.979512546774465,30.80951470823926,37.57883639941071,0.0,0.0
2013-12-13,0.0,0.0,19.088753014389514,31.697779252543807,36.66802664809811,0.0,0.0
2013-12-16,0.0,0.0,12.813116517355995,31.769377157354132,37.08599019066246,0.0,0.0
2013-12-17,0.0,0.0,13.176093594294256,35.10603489951385,37.68130597811177,0.0,0.0
2013-12-18,0.0,0.0,20.616500905882077,31.839120426381026,36.517962913815886,0.0,0.0
2013-12-19,0.0,0.0,18.64983320857671,32.32068473134682,35.82532955924237,0.0,0.0
2013-12-20,0.0,0.0,21.830366911118258,30.319903991271786,34.42916240609036,0.0,0.0
2013-12-23,0.5038702887455722,0.0,24.41868289800855,24.23909798127248,31.996299197853556,0.5038702887455722,0.0
2013-12-24,0.33723398148751565,0.0,25.341535585747827,20.124108548108765,30.530530504433607,0.33723398148751565,0.0
2013-12-26,0.22570641851706408,0.0,28.115936219365445,19.700262714292666,29.60692454268969,0.22570641851706408,0.0
2013-12-27,0.15106243782163456,0.0,27.69439344666349,20.846347990413648,28.499846386609764,0.15106243782163456,0.0
2013-12-30,0.10110417005659922,0.0,23.193070076717895,24.718899432988696,26.691618195421146,0.0,0.0
2013-12-31,0.06766773627010654,0.0,24.15678917685127,23.521073603430104,24.880313742309422,0.0,0.0
2014-01-02,0.04528915601955253,0.0,27.36749315613457,11.331828665048207,26.062902167323962,0.04528915601955253,0.0
2014-01-03,0.030311456626479244,0.0,36.86771289848734,8.12511131365492,28.764311642226968,0.030311456626479244,0.0
2014-01-06,0.0,0.0,43.9879985808758,7.99781428842551,31.654773743859625,0.0,0.0
2014-01-07,0.0,0.0,43.11586332126493,7.821471804311146,34.34299185181809,0.0,0.0
2014-01-08,0.0,0.0,45.54430281238568,5.1467889324202005,37.582315085542,0.0,0.0
2014-01-09,0.0,0.0,39.1782499211053,5.256822544406005,40.35067181025513,0.0,0.0
2014-01-10,0.0,0.0,38.3176588153971,9.751785243975982,41.71321393735589,0.0,0.0
2014-01-13,0.0,0.0,33.625021760233324,17.37604965320883,41.00941724912119,0.0,0.0
2014-01-14,0.0,0.0,31.718186499390978,17.360537369400934,40.169767765433576,0.0,0.0
2014-01-15,0.0,0.0,38.76625801329218,15.973580307940589,40.27465504434493,0.0,0.0
2014-01-16,0.0,0.13339349884570262,35.2449621671354,33.361695470343534,37.59396685014139,0.0,0.0
2014-01-17,0.0,0.0,35.265420225604636,35.26542919900318,34.908684412463984,0.0,0.0
2014-01-21,0.0,0.0,33.338826854813085,35.120326631102515,32.6010841929609,0.0,0.0
2014-01-22,0.0,0.0,33.97873680795823,36.05382815826268,30.484080876938798,0.0,0.0
2014-01-23,0.0,0.0,30.82789885669657,43.32806993403892,29.51068900450181,0.0,0.0
2014-01-24,0.0,0.0,21.350159638724815,54.6167979131986,30.530706319053053,0.0,0.0
2014-01-27,0.0,0.0,14.056300085116467,58.461621213909176,32.72376889974906,0.0,0.0
2014-01-28,0.0,0.0,12.54436282968956,60.016355196562536,35.059486718797736,0.0,0.0
2014-01-29,0.0,0.0,9.626103459521909,68.61507732683668,37.9405067687545,0.0,0.0
2014-01-30,0.0,0.0,7.474192634676986,68.65490192318002,40.970786660183116,0.0,0.0
2014-01-31,0.0,0.0,7.483993973727987,68.97638977970014,43.78886368423465,0.0,0.0
2014-02-03,0.0,0.0,7.077597443449579,66.98200564627179,46.438712919036035,0.0,0.0
2014-02-04,0.0,0.0,7.160640466924219,67.76792040219085,48.899287208494464,0.0,0.0
