,Date,pos_k,neg_k,pos_k_hl,neg_k_hl
3182,2013-12-16,,0.1,,0.2871745887492587
3183,2013-12-17,,,,0.25
3184,2013-12-18,,,,0.217637640824031
3185,2013-12-19,,,,0.18946457081379978
3186,2013-12-20,,,,0.16493848884661177
3187,2013-12-23,,,,0.1435872943746294
3188,2013-12-24,,1.0,,1.0
3189,2013-12-26,,0.9,,0.8705505632961241
3190,2013-12-27,,1.0,,1.0
3191,2013-12-30,,1.0,,1.0
3192,2013-12-31,,1.0,,1.0
3193,2014-01-02,,1.0,,1.0
3194,2014-01-03,,1.0,,1.0
3195,2014-01-06,,1.0,,1.0
3196,2014-01-07,,1.0,,1.0
3197,2014-01-08,,1.0,,1.0
3198,2014-01-09,,1.0,,1.0
3199,2014-01-10,,0.9,,0.8705505632961241
3200,2014-01-13,,0.8,,0.757858283255199
3201,2014-01-14,,0.7,,0.6597539553864471
3202,2014-01-15,,0.6,,0.5743491774985174
3203,2014-01-16,,0.5,,0.5
3204,2014-01-17,,0.4,,0.43527528164806206
3205,2014-01-21,,0.3,,0.37892914162759955
3206,2014-01-22,,0.2,,0.32987697769322355
3207,2014-01-23,,0.1,,0.2871745887492587
3208,2014-01-24,,,,0.25
3209,2014-01-27,1.0,,1.0,0.217637640824031
3210,2014-01-28,1.0,,1.0,0.18946457081379978
3211,2014-01-29,1.0,,1.0,0.16493848884661177
3212,2014-01-30,1.0,,1.0,0.1435872943746294
3213,2014-01-31,0.9,,0.8705505632961241,0.125
3214,2014-02-03,1.0,,1.0,0.1088188204120155
3215,2014-02-04,1.0,,1.0,0.0
3216,2014-02-05,1.0,,1.0,
3217,2014-02-06,1.0,,1.0,
3218,2014-02-07,1.0,,1.0,
3219,2014-02-10,1.0,,1.0,
3220,2014-02-11,1.0,,1.0,
3221,2014-02-12,0.9,,0.8705505632961241,
3222,2014-02-13,0.8,,0.757858283255199,
3223,2014-02-14,0.7,,0.6597539553864471,
3224,2014-02-18,0.6,,0.5743491774985174,
3225,2014-02-19,0.5,,0.5,
3226,2014-02-20,0.4,,0.43527528164806206,
3227,2014-02-21,0.3,,0.37892914162759955,
3228,2014-02-24,0.2,,0.32987697769322355,
3229,2014-02-25,0.1,,0.2871745887492587,
3230,2014-02-26,,,0.25,
3231,2014-02-27,,,0.217637640824031,
3232,2014-02-28,,,0.18946457081379978,
3233,2014-03-03,,,0.16493848884661177,
3234,2014-03-04,,,0.1435872943746294,
3235,2014-03-05,,,0.125,
3236,2014-03-06,,,0.1088188204120155,
3237,2014-03-07,,,0.0,
3238,2014-03-10,,1.0,,1.0
3239,2014-03-11,,0.9,,0.8705505632961241
3240,2014-03-12,,0.8,,0.757858283255199
3241,2014-03-13,,0.7,,0.6597539553864471
3242,2014-03-14,,0.6,,0.5743491774985174
3243,2014-03-17,,0.5,,0.5
3244,2014-03-18,,0.4,,0.43527528164806206
3245,2014-03-19,,0.3,,0.37892914162759955
3246,2014-03-20,,0.2,,0.32987697769322355
3247,2014-03-21,,0.1,,0.2871745887492587
3248,2014-03-24,,,,0.25
3249,2014-03-25,,,,0.217637640824031
3250,2014-03-26,1.0,,1.0,0.18946457081379978
3251,2014-03-27,1.0,,1.0,0.16493848884661177
3252,2014-03-28,1.0,,1.0,0.1435872943746294
3253,2014-03-31,1.0,,1.0,0.125
3254,2014-04-01,0.9,,0.8705505632961241,0.1088188204120155
3255,2014-04-02,0.8,,0.757858283255199,0.0
3256,2014-04-03,0.7,,0.6597539553864471,
3257,2014-04-04,0.6,,0.5743491774985174,
3258,2014-04-07,0.5,,0.5,
3259,2014-04-08,1.0,,1.0,
3260,2014-04-09,1.0,,1.0,
3261,2014-04-10,1.0,,1.0,
3262,2014-04-11,1.0,,1.0,
3263,2014-04-14,1.0,,1.0,
3264,2014-04-15,0.9,,0.8705505632961241,
3265,2014-04-16,0.8,,0.757858283255199,
3266,2014-04-17,0.7,,0.6597539553864471,
3267,2014-04-21,0.6,,0.5743491774985174,
3268,2014-04-22,0.5,,0.5,
3269,2014-04-23,0.4,,0.43527528164806206,
3270,2014-04-24,0.3,,0.37892914162759955,
3271,2014-04-25,0.2,,0.32987697769322355,
3272,2014-04-28,0.1,,0.2871745887492587,
3273,2014-04-29,,,0.25,
3274,2014-04-30,,,0.217637640824031,
3275,2014-05-01,,,0.18946457081379978,
3276,2014-05-02,,,0.16493848884661177,
3277,2014-05-05,,,0.1435872943746294,
3278,2014-05-06,,,0.125,
3279,2014-05-07,,,0.1088188204120155,
3280,2014-05-08,,,0.0,
3281,2014-05-09,,,,
3282,2014-05-12,,,,
3283,2014-05-13,,,,
3284,2014-05-14,,,,
3285,2014-05-15,,,,
3286,2014-05-16,,,,
3287,2014-05-19,,,,
3288,2014-05-20,,,,
3289,2014-05-21,,,,
3290,2014-05-22,,,,
3291,2014-05-23,,,,
3292,2014-05-27,,,,
3293,2014-05-28,,,,
3294,2014-05-29,,,,
3295,2014-05-30,,,,
3296,2014-06-02,,,,
3297,2014-06-03,,,,
3298,2014-06-04,,,,
3299,2014-06-05,,,,
3300,2014-06-06,,1.0,,1.0
3301,2014-06-09,,1.0,,1.0
3302,2014-06-10,,1.0,,1.0
3303,2014-06-11,,1.0,,1.0
3304,2014-06-12,,1.0,,1.0
3305,2014-06-13,,1.0,,1.0
3306,2014-06-16,,1.0,,1.0
3307,2014-06-17,,1.0,,1.0
3308,2014-06-18,,1.0,,1.0
3309,2014-06-19,,1.0,,1.0
3310,2014-06-20,,1.0,,1.0
3311,2014-06-23,,1.0,,1.0
3312,2014-06-24,,1.0,,1.0
3313,2014-06-25,,1.0,,1.0
3314,2014-06-26,,1.0,,1.0
3315,2014-06-27,,0.9,,0.8705505632961241
3316,2014-06-30,,0.8,,0.757858283255199
3317,2014-07-01,,0.7,,0.6597539553864471
3318,2014-07-02,,0.6,,0.5743491774985174
3319,2014-07-03,,0.5,,0.5
3320,2014-07-07,,0.4,,0.43527528164806206
3321,2014-07-08,,0.3,,0.37892914162759955
3322,2014-07-09,,0.2,,0.32987697769322355
3323,2014-07-10,,0.1,,0.2871745887492587
3324,2014-07-11,1.0,,1.0,0.25
3325,2014-07-14,0.9,,0.8705505632961241,0.217637640824031
3326,2014-07-15,0.8,,0.757858283255199,0.18946457081379978
3327,2014-07-16,0.7,,0.6597539553864471,0.16493848884661177
3328,2014-07-17,0.6,,0.5743491774985174,0.1435872943746294
3329,2014-07-18,0.5,,0.5,0.125
3330,2014-07-21,0.4,,0.43527528164806206,0.1088188204120155
3331,2014-07-22,0.3,,0.37892914162759955,0.0
3332,2014-07-23,0.2,,0.32987697769322355,
3333,2014-07-24,0.1,1.0,0.2871745887492587,1.0
3334,2014-07-25,,0.9,0.25,0.8705505632961241
3335,2014-07-28,,0.8,0.217637640824031,0.757858283255199
3336,2014-07-29,,1.0,0.18946457081379978,1.0
3337,2014-07-30,,1.0,0.16493848884661177,1.0
3338,2014-07-31,,1.0,0.1435872943746294,1.0
3339,2014-08-01,,1.0,0.125,1.0
3340,2014-08-04,,0.9,0.1088188204120155,0.8705505632961241
3341,2014-08-05,,0.8,0.0,0.757858283255199
3342,2014-08-06,,0.7,,0.6597539553864471
3343,2014-08-07,,0.6,,0.5743491774985174
3344,2014-08-08,,0.5,,0.5
3345,2014-08-11,,0.4,,0.43527528164806206
3346,2014-08-12,,0.3,,0.37892914162759955
3347,2014-08-13,,0.2,,0.32987697769322355
3348,2014-08-14,,0.1,,0.2871745887492587
3349,2014-08-15,,,,0.25
3350,2014-08-18,,,,0.217637640824031
3351,2014-08-19,,,,0.18946457081379978
3352,2014-08-20,,,,0.16493848884661177
3353,2014-08-21,,,,0.1435872943746294
3354,2014-08-22,,,,0.125
3355,2014-08-25,,,,0.1088188204120155
3356,2014-08-26,,1.0,,1.0
3357,2014-08-27,,1.0,,1.0
3358,2014-08-28,,1.0,,1.0
3359,2014-08-29,,1.0,,1.0
3360,2014-09-02,,1.0,,1.0
3361,2014-09-03,,1.0,,1.0
3362,2014-09-04,,1.0,,1.0
3363,2014-09-05,,1.0,,1.0
3364,2014-09-08,,1.0,,1.0
3365,2014-09-09,,1.0,,1.0
3366,2014-09-10,,0.9,,0.8705505632961241
3367,2014-09-11,,1.0,,1.0
3368,2014-09-12,,1.0,,1.0
3369,2014-09-15,,1.0,,1.0
3370,2014-09-16,,1.0,,1.0
3371,2014-09-17,,1.0,,1.0
3372,2014-09-18,,1.0,,1.0
3373,2014-09-19,,1.0,,1.0
3374,2014-09-22,,1.0,,1.0
3375,2014-09-23,,0.9,,0.8705505632961241
3376,2014-09-24,,0.8,,0.757858283255199
3377,2014-09-25,,0.7,,0.6597539553864471
3378,2014-09-26,,0.6,,0.5743491774985174
3379,2014-09-29,,0.5,,0.5
3380,2014-09-30,,0.4,,0.43527528164806206
3381,2014-10-01,,0.3,,0.37892914162759955
3382,2014-10-02,,0.2,,0.32987697769322355
3383,2014-10-03,,0.1,,0.2871745887492587
3384,2014-10-06,,,,0.25
3385,2014-10-07,,,,0.217637640824031
3386,2014-10-08,,,,0.18946457081379978
3387,2014-10-09,,,,0.16493848884661177
3388,2014-10-10,,,,0.1435872943746294
3389,2014-10-13,,,,0.125
3390,2014-10-14,,,,0.1088188204120155
3391,2014-10-15,,,,0.0
3392,2014-10-16,,,,
3393,2014-10-17,,,,
3394,2014-10-20,,,,
3395,2014-10-21,,,,
3396,2014-10-22,,,,
3397,2014-10-23,,,,
3398,2014-10-24,,,,
3399,2014-10-27,,,,
3400,2014-10-28,,,,
3401,2014-10-29,,,,
3402,2014-10-30,,,,
3403,2014-10-31,,,,
3404,2014-11-03,,,,
3405,2014-11-04,,,,
3406,2014-11-05,,1.0,,1.0
3407,2014-11-06,,1.0,,1.0
3408,2014-11-07,,1.0,,1.0
3409,2014-11-10,,1.0,,1.0
3410,2014-11-11,,1.0,,1.0
3411,2014-11-12,,1.0,,1.0
3412,2014-11-13,,1.0,,1.0
3413,2014-11-14,,1.0,,1.0
3414,2014-11-17,,1.0,,1.0
3415,2014-11-18,,0.9,,0.8705505632961241
3416,2014-11-19,,0.8,,0.757858283255199
3417,2014-11-20,,0.7,,0.6597539553864471
3418,2014-11-21,,0.6,,0.5743491774985174
3419,2014-11-24,,0.5,,0.5
3420,2014-11-25,,0.4,,0.43527528164806206
3421,2014-11-26,,0.3,,0.37892914162759955
3422,2014-11-28,,0.2,,0.32987697769322355
3423,2014-12-01,,0.1,,0.2871745887492587
3424,2014-12-02,1.0,,1.0,0.25
3425,2014-12-03,0.9,,0.8705505632961241,0.217637640824031
3426,2014-12-04,0.8,,0.757858283255199,0.18946457081379978
3427,2014-12-05,0.7,,0.6597539553864471,0.16493848884661177
3428,2014-12-08,0.6,1.0,0.5743491774985174,1.0
3429,2014-12-09,0.5,1.0,0.5,1.0
3430,2014-12-10,0.4,1.0,0.43527528164806206,1.0
3431,2014-12-11,0.3,0.9,0.37892914162759955,0.8705505632961241
3432,2014-12-12,0.2,0.8,0.32987697769322355,0.757858283255199
3433,2014-12-15,0.1,0.7,0.2871745887492587,0.6597539553864471
3434,2014-12-16,,0.6,0.25,0.5743491774985174
3435,2014-12-17,,0.5,0.217637640824031,0.5
3436,2014-12-18,,0.4,0.18946457081379978,0.43527528164806206
3437,2014-12-19,,0.3,0.16493848884661177,0.37892914162759955
3438,2014-12-22,,0.2,0.1435872943746294,0.32987697769322355
3439,2014-12-23,,0.1,0.125,0.2871745887492587
3440,2014-12-24,,,0.1088188204120155,0.25
3441,2014-12-26,,,0.0,0.217637640824031
3442,2014-12-29,,,,0.18946457081379978
3443,2014-12-30,,,,0.16493848884661177
3444,2014-12-31,,,,0.1435872943746294
3445,2015-01-02,,,,0.125
3446,2015-01-05,,,,0.1088188204120155
3447,2015-01-06,,,,0.0
3448,2015-01-07,,,,
3449,2015-01-08,,,,
3450,2015-01-09,,,,
3451,2015-01-12,,,,
3452,2015-01-13,,,,
3453,2015-01-14,,,,
3454,2015-01-15,1.0,,1.0,
3455,2015-01-16,1.0,,1.0,
3456,2015-01-20,1.0,,1.0,
3457,2015-01-21,1.0,,1.0,
3458,2015-01-22,1.0,,1.0,
3459,2015-01-23,0.9,,0.8705505632961241,
3460,2015-01-26,0.8,,0.757858283255199,
3461,2015-01-27,0.7,,0.6597539553864471,
3462,2015-01-28,0.6,,0.5743491774985174,
3463,2015-01-29,1.0,,1.0,
3464,2015-01-30,1.0,,1.0,
3465,2015-02-02,1.0,,1.0,
3466,2015-02-03,0.9,,0.8705505632961241,
3467,2015-02-04,0.8,,0.757858283255199,
3468,2015-02-05,0.7,,0.6597539553864471,
3469,2015-02-06,0.6,,0.5743491774985174,
3470,2015-02-09,0.5,,0.5,
3471,2015-02-10,0.4,,0.43527528164806206,
3472,2015-02-11,0.3,,0.37892914162759955,
3473,2015-02-12,0.2,,0.32987697769322355,
3474,2015-02-13,0.1,,0.2871745887492587,
3475,2015-02-17,,,0.25,
3476,2015-02-18,,,0.217637640824031,
3477,2015-02-19,,1.0,0.18946457081379978,1.0
3478,2015-02-20,,1.0,0.16493848884661177,1.0
3479,2015-02-23,,1.0,0.1435872943746294,1.0
3480,2015-02-24,,1.0,0.125,1.0
3481,2015-02-25,,1.0,0.1088188204120155,1.0
3482,2015-02-26,,1.0,0.0,1.0
3483,2015-02-27,,1.0,,1.0
3484,2015-03-02,,0.9,,0.8705505632961241
3485,2015-03-03,,1.0,,1.0
3486,2015-03-04,,0.9,,0.8705505632961241
3487,2015-03-05,,0.8,,0.757858283255199
3488,2015-03-06,,0.7,,0.6597539553864471
3489,2015-03-09,,0.6,,0.5743491774985174
3490,2015-03-10,,0.5,,0.5
3491,2015-03-11,,0.4,,0.43527528164806206
3492,2015-03-12,,0.3,,0.37892914162759955
3493,2015-03-13,,0.2,,0.32987697769322355
3494,2015-03-16,,0.1,,0.2871745887492587
3495,2015-03-17,,,,0.25
3496,2015-03-18,,,,0.217637640824031
3497,2015-03-19,,,,0.18946457081379978
3498,2015-03-20,,,,0.16493848884661177
3499,2015-03-23,,,,0.1435872943746294
3500,2015-03-24,,,,0.125
3501,2015-03-25,,,,0.1088188204120155
3502,2015-03-26,,,,0.0
3503,2015-03-27,,,,
3504,2015-03-30,,,,
3505,2015-03-31,,,,
3506,2015-04-01,,,,
3507,2015-04-02,,,,
3508,2015-04-06,,,,
3509,2015-04-07,,,,
3510,2015-04-08,,,,
3511,2015-04-09,,,,
3512,2015-04-10,,,,
3513,2015-04-13,,,,
3514,2015-04-14,,,,
3515,2015-04-15,,,,
3516,2015-04-16,,1.0,,1.0
3517,2015-04-17,,1.0,,1.0
3518,2015-04-20,,0.9,,0.8705505632961241
3519,2015-04-21,,0.8,,0.757858283255199
3520,2015-04-22,,1.0,,1.0
3521,2015-04-23,,0.9,,0.8705505632961241
3522,2015-04-24,,1.0,,1.0
3523,2015-04-27,,0.9,,0.8705505632961241
3524,2015-04-28,,0.8,,0.757858283255199
3525,2015-04-29,,0.7,,0.6597539553864471
3526,2015-04-30,,0.6,,0.5743491774985174
3527,2015-05-01,,0.5,,0.5
3528,2015-05-04,,0.4,,0.43527528164806206
3529,2015-05-05,,0.3,,0.37892914162759955
3530,2015-05-06,,0.2,,0.32987697769322355
3531,2015-05-07,,0.1,,0.2871745887492587
3532,2015-05-08,,,,0.25
3533,2015-05-11,,,,0.217637640824031
3534,2015-05-12,,,,0.18946457081379978
3535,2015-05-13,,,,0.16493848884661177
3536,2015-05-14,,,,0.1435872943746294
3537,2015-05-15,,,,0.125
3538,2015-05-18,,,,0.1088188204120155
3539,2015-05-19,,,,0.0
3540,2015-05-20,,,,
3541,2015-05-21,,1.0,,1.0
3542,2015-05-22,,1.0,,1.0
3543,2015-05-26,,1.0,,1.0
3544,2015-05-27,,1.0,,1.0
3545,2015-05-28,,1.0,,1.0
3546,2015-05-29,,1.0,,1.0
3547,2015-06-01,,0.9,,0.8705505632961241
3548,2015-06-02,,0.8,,0.757858283255199
3549,2015-06-03,,0.7,,0.6597539553864471
3550,2015-06-04,,0.6,,0.5743491774985174
3551,2015-06-05,,0.5,,0.5
3552,2015-06-08,,0.4,,0.43527528164806206
3553,2015-06-09,,0.3,,0.37892914162759955
3554,2015-06-10,,0.2,,0.32987697769322355
3555,2015-06-11,,0.1,,0.2871745887492587
3556,2015-06-12,,,,0.25
3557,2015-06-15,,,,0.217637640824031
3558,2015-06-16,,,,0.18946457081379978
3559,2015-06-17,,,,0.16493848884661177
3560,2015-06-18,,,,0.1435872943746294
3561,2015-06-19,,1.0,,1.0
3562,2015-06-22,,0.9,,0.8705505632961241
3563,2015-06-23,,1.0,,1.0
3564,2015-06-24,,1.0,,1.0
3565,2015-06-25,,0.9,,0.8705505632961241
3566,2015-06-26,,0.8,,0.757858283255199
3567,2015-06-29,,0.7,,0.6597539553864471
3568,2015-06-30,,0.6,,0.5743491774985174
3569,2015-07-01,,0.5,,0.5
3570,2015-07-02,,0.4,,0.43527528164806206
3571,2015-07-06,,0.3,,0.37892914162759955
3572,2015-07-07,,0.2,,0.32987697769322355
3573,2015-07-08,,0.1,,0.2871745887492587
3574,2015-07-09,,,,0.25
3575,2015-07-10,,,,0.217637640824031
3576,2015-07-13,,,,0.18946457081379978
3577,2015-07-14,,,,0.16493848884661177
3578,2015-07-15,,,,0.1435872943746294
3579,2015-07-16,,,,0.125
3580,2015-07-17,,,,0.1088188204120155
3581,2015-07-20,,,,0.0
3582,2015-07-21,,,,
3583,2015-07-22,,,,
3584,2015-07-23,,,,
3585,2015-07-24,,,,
3586,2015-07-27,,,,
3587,2015-07-28,,,,
3588,2015-07-29,,,,
3589,2015-07-30,,,,
3590,2015-07-31,,,,
3591,2015-08-03,,,,
3592,2015-08-04,,,,
3593,2015-08-05,,,,
3594,2015-08-06,,,,
3595,2015-08-07,1.0,,1.0,
3596,2015-08-10,1.0,,1.0,
3597,2015-08-11,0.9,,0.8705505632961241,
3598,2015-08-12,1.0,,1.0,
3599,2015-08-13,1.0,,1.0,
3600,2015-08-14,0.9,,0.8705505632961241,
3601,2015-08-17,0.8,,0.757858283255199,
3602,2015-08-18,0.7,,0.6597539553864471,
3603,2015-08-19,0.6,,0.5743491774985174,
3604,2015-08-20,0.5,,0.5,
3605,2015-08-21,1.0,,1.0,
3606,2015-08-24,1.0,,1.0,
3607,2015-08-25,1.0,,1.0,
3608,2015-08-26,1.0,,1.0,
3609,2015-08-27,1.0,,1.0,
3610,2015-08-28,0.9,,0.8705505632961241,
3611,2015-08-31,1.0,,1.0,
3612,2015-09-01,0.9,,0.8705505632961241,
3613,2015-09-02,1.0,,1.0,
3614,2015-09-03,0.9,,0.8705505632961241,
3615,2015-09-04,0.8,,0.757858283255199,
3616,2015-09-08,1.0,,1.0,
3617,2015-09-09,0.9,,0.8705505632961241,
3618,2015-09-10,0.8,,0.757858283255199,
3619,2015-09-11,0.7,,0.6597539553864471,
3620,2015-09-14,0.6,,0.5743491774985174,
3621,2015-09-15,0.5,,0.5,
3622,2015-09-16,0.4,,0.43527528164806206,
3623,2015-09-17,0.3,,0.37892914162759955,
3624,2015-09-18,0.2,,0.32987697769322355,
3625,2015-09-21,0.1,,0.2871745887492587,
3626,2015-09-22,,,0.25,
3627,2015-09-23,,,0.217637640824031,
3628,2015-09-24,,,0.18946457081379978,
3629,2015-09-25,,,0.16493848884661177,
3630,2015-09-28,,,0.1435872943746294,
3631,2015-09-29,,,0.125,
3632,2015-09-30,,,0.1088188204120155,
3633,2015-10-01,,,0.0,
3634,2015-10-02,,,,
3635,2015-10-05,,,,
3636,2015-10-06,,,,
3637,2015-10-07,,,,
3638,2015-10-08,,,,
3639,2015-10-09,,,,
3640,2015-10-12,,,,
3641,2015-10-13,,,,
3642,2015-10-14,,,,
3643,2015-10-15,,,,
3644,2015-10-16,,,,
3645,2015-10-19,,1.0,,1.0
3646,2015-10-20,,1.0,,1.0
3647,2015-10-21,,1.0,,1.0
3648,2015-10-22,,0.9,,0.8705505632961241
3649,2015-10-23,,0.8,,0.757858283255199
3650,2015-10-26,,0.7,,0.6597539553864471
3651,2015-10-27,,0.6,,0.5743491774985174
3652,2015-10-28,,0.5,,0.5
3653,2015-10-29,,0.4,,0.43527528164806206
3654,2015-10-30,,0.3,,0.37892914162759955
3655,2015-11-02,,0.2,,0.32987697769322355
3656,2015-11-03,,0.1,,0.2871745887492587
3657,2015-11-04,,,,0.25
3658,2015-11-05,,,,0.217637640824031
3659,2015-11-06,,,,0.18946457081379978
3660,2015-11-09,,,,0.16493848884661177
3661,2015-11-10,,,,0.1435872943746294
3662,2015-11-11,,1.0,,1.0
3663,2015-11-12,,1.0,,1.0
3664,2015-11-13,,0.9,,0.8705505632961241
3665,2015-11-16,,0.8,,0.757858283255199
3666,2015-11-17,,0.7,,0.6597539553864471
3667,2015-11-18,,0.6,,0.5743491774985174
3668,2015-11-19,,0.5,,0.5
3669,2015-11-20,,0.4,,0.43527528164806206
3670,2015-11-23,,0.3,,0.37892914162759955
3671,2015-11-24,,0.2,,0.32987697769322355
3672,2015-11-25,,0.1,,0.2871745887492587
3673,2015-11-27,,,,0.25
3674,2015-11-30,,,,0.217637640824031
3675,2015-12-01,,,,0.18946457081379978
3676,2015-12-02,,,,0.16493848884661177
3677,2015-12-03,,,,0.1435872943746294
3678,2015-12-04,,,,0.125
3679,2015-12-07,,,,0.1088188204120155
3680,2015-12-08,,,,0.0
3681,2015-12-09,,,,
3682,2015-12-10,,,,
3683,2015-12-11,,,,
3684,2015-12-14,1.0,,1.0,
3685,2015-12-15,0.9,,0.8705505632961241,
3686,2015-12-16,0.8,,0.757858283255199,
3687,2015-12-17,0.7,,0.6597539553864471,
3688,2015-12-18,0.6,,0.5743491774985174,
3689,2015-12-21,0.5,,0.5,
3690,2015-12-22,0.4,,0.43527528164806206,
3691,2015-12-23,0.3,,0.37892914162759955,
3692,2015-12-24,0.2,,0.32987697769322355,
3693,2015-12-28,0.1,,0.2871745887492587,
3694,2015-12-29,,,0.25,
3695,2015-12-30,,,0.217637640824031,
3696,2015-12-31,,,0.18946457081379978,
3697,2016-01-04,,,0.16493848884661177,
3698,2016-01-05,,,0.1435872943746294,
3699,2016-01-06,,,0.125,
3700,2016-01-07,,,0.1088188204120155,
3701,2016-01-08,1.0,,1.0,
3702,2016-01-11,1.0,,1.0,
3703,2016-01-12,0.9,,0.8705505632961241,
3704,2016-01-13,1.0,,1.0,
3705,2016-01-14,1.0,,1.0,
3706,2016-01-15,1.0,,1.0,
3707,2016-01-19,1.0,,1.0,
3708,2016-01-20,1.0,,1.0,
3709,2016-01-21,1.0,,1.0,
3710,2016-01-22,1.0,,1.0,
3711,2016-01-25,1.0,,1.0,
3712,2016-01-26,1.0,,1.0,
3713,2016-01-27,1.0,,1.0,
3714,2016-01-28,0.9,,0.8705505632961241,
3715,2016-01-29,0.8,,0.757858283255199,
3716,2016-02-01,0.7,,0.6597539553864471,
3717,2016-02-02,0.6,,0.5743491774985174,
3718,2016-02-03,0.5,,0.5,
3719,2016-02-04,0.4,,0.43527528164806206,
3720,2016-02-05,0.3,,0.37892914162759955,
3721,2016-02-08,0.2,,0.32987697769322355,
3722,2016-02-09,0.1,,0.2871745887492587,
3723,2016-02-10,,,0.25,
3724,2016-02-11,,,0.217637640824031,
3725,2016-02-12,,,0.18946457081379978,
3726,2016-02-16,,,0.16493848884661177,
3727,2016-02-17,,,0.1435872943746294,
3728,2016-02-18,,,0.125,
3729,2016-02-19,,,0.1088188204120155,
3730,2016-02-22,,,0.0,
3731,2016-02-23,,,,
3732,2016-02-24,,,,
3733,2016-02-25,,,,
3734,2016-02-26,,,,
3735,2016-02-29,,,,
3736,2016-03-01,,,,
3737,2016-03-02,,,,
3738,2016-03-03,,,,
3739,2016-03-04,,1.0,,1.0
3740,2016-03-07,,0.9,,0.8705505632961241
3741,2016-03-08,,0.8,,0.757858283255199
3742,2016-03-09,,0.7,,0.6597539553864471
3743,2016-03-10,,0.6,,0.5743491774985174
3744,2016-03-11,,0.5,,0.5
3745,2016-03-14,,0.4,,0.43527528164806206
3746,2016-03-15,,0.3,,0.37892914162759955
3747,2016-03-16,,0.2,,0.32987697769322355
3748,2016-03-17,,0.1,,0.2871745887492587
3749,2016-03-18,,,,0.25
3750,2016-03-21,,,,0.217637640824031
3751,2016-03-22,,,,0.18946457081379978
3752,2016-03-23,,,,0.16493848884661177
3753,2016-03-24,,,,0.1435872943746294
3754,2016-03-28,,,,0.125
3755,2016-03-29,,,,0.1088188204120155
3756,2016-03-30,,,,0.0
3757,2016-03-31,,,,
3758,2016-04-01,,,,
3759,2016-04-04,,,,
3760,2016-04-05,,,,
3761,2016-04-06,,,,
3762,2016-04-07,,,,
3763,2016-04-08,,,,
3764,2016-04-11,,,,
3765,2016-04-12,,,,
3766,2016-04-13,,,,
3767,2016-04-14,,,,
3768,2016-04-15,,,,
3769,2016-04-18,,,,
3770,2016-04-19,,,,
3771,2016-04-20,,,,
3772,2016-04-21,,,,
3773,2016-04-22,,,,
3774,2016-04-25,,,,
3775,2016-04-26,,,,
3776,2016-04-27,,,,
3777,2016-04-28,,1.0,,1.0
3778,2016-04-29,,1.0,,1.0
3779,2016-05-02,,1.0,,1.0
3780,2016-05-03,,0.9,,0.8705505632961241
3781,2016-05-04,,0.8,,0.757858283255199
3782,2016-05-05,,0.7,,0.6597539553864471
3783,2016-05-06,,0.6,,0.5743491774985174
3784,2016-05-09,,0.5,,0.5
3785,2016-05-10,,0.4,,0.43527528164806206
3786,2016-05-11,,0.3,,0.37892914162759955
3787,2016-05-12,,0.2,,0.32987697769322355
3788,2016-05-13,,0.1,,0.2871745887492587
3789,2016-05-16,,,,0.25
3790,2016-05-17,1.0,,1.0,0.217637640824031
3791,2016-05-18,1.0,,1.0,0.18946457081379978
3792,2016-05-19,0.9,,0.8705505632961241,0.16493848884661177
3793,2016-05-20,0.8,,0.757858283255199,0.1435872943746294
3794,2016-05-23,0.7,,0.6597539553864471,0.125
3795,2016-05-24,0.6,,0.5743491774985174,0.1088188204120155
3796,2016-05-25,0.5,,0.5,0.0
3797,2016-05-26,0.4,,0.43527528164806206,
3798,2016-05-27,0.3,,0.37892914162759955,
3799,2016-05-31,0.2,,0.32987697769322355,
3800,2016-06-01,0.1,,0.2871745887492587,
3801,2016-06-02,,,0.25,
3802,2016-06-03,,,0.217637640824031,
3803,2016-06-06,,,0.18946457081379978,
3804,2016-06-07,,,0.16493848884661177,
3805,2016-06-08,,,0.1435872943746294,
3806,2016-06-09,,,0.125,
3807,2016-06-10,,,0.1088188204120155,
3808,2016-06-13,,,0.0,
3809,2016-06-14,,,,
3810,2016-06-15,1.0,,1.0,
3811,2016-06-16,1.0,,1.0,
3812,2016-06-17,1.0,,1.0,
3813,2016-06-20,1.0,,1.0,
3814,2016-06-21,1.0,,1.0,
3815,2016-06-22,1.0,,1.0,
3816,2016-06-23,1.0,,1.0,
3817,2016-06-24,0.9,,0.8705505632961241,
3818,2016-06-27,1.0,,1.0,
3819,2016-06-28,1.0,,1.0,
3820,2016-06-29,0.9,,0.8705505632961241,
3821,2016-06-30,0.8,,0.757858283255199,
3822,2016-07-01,0.7,,0.6597539553864471,
3823,2016-07-05,0.6,,0.5743491774985174,
3824,2016-07-06,0.5,,0.5,
3825,2016-07-07,0.4,,0.43527528164806206,
3826,2016-07-08,0.3,,0.37892914162759955,
3827,2016-07-11,0.2,,0.32987697769322355,
3828,2016-07-12,0.1,,0.2871745887492587,
3829,2016-07-13,,,0.25,
3830,2016-07-14,,,0.217637640824031,
3831,2016-07-15,,,0.18946457081379978,
3832,2016-07-18,,1.0,0.16493848884661177,1.0
3833,2016-07-19,,1.0,0.1435872943746294,1.0
3834,2016-07-20,,1.0,0.125,1.0
3835,2016-07-21,,1.0,0.1088188204120155,1.0
