,Date,pos_k,neg_k,std,pos_k_hl,neg_k_hl
312,2002-07-24,,,13.49999778279828,,
313,2002-07-25,,,16.427930170321698,,
314,2002-07-26,,,18.57195481754945,,
315,2002-07-29,,,19.286102940473224,,
316,2002-07-30,,,18.925749400561113,,
317,2002-07-31,1.0,,17.520007886280887,1.0,
318,2002-08-01,,,15.025948140769097,0.0,
319,2002-08-02,,,11.256031300002714,,
320,2002-08-05,,1.0,7.559309739966142,,1.0
321,2002-08-06,,,6.326353919781125,,0.0
322,2002-08-07,1.0,,5.980477932270734,1.0,
323,2002-08-08,,,5.783309738955713,0.0,
324,2002-08-09,,,5.642854786080094,,
325,2002-08-12,,,5.422993763847725,,
326,2002-08-13,,,5.014255321499748,,
327,2002-08-14,,,4.872633998311456,,
328,2002-08-15,,,5.682744025550848,,
329,2002-08-16,,,6.899250460997037,,
330,2002-08-19,,,8.132057711768912,,
331,2002-08-20,,,8.706395391898091,,
332,2002-08-21,,,8.301850656054546,,
333,2002-08-22,,,7.811073764604393,,
334,2002-08-23,,,7.102781150899797,,
335,2002-08-26,,,6.227146708897626,,
336,2002-08-27,,,4.701076869736904,,
337,2002-08-28,,,3.2130385134177337,,
338,2002-08-29,,1.0,2.404274565289494,,1.0
339,2002-08-30,,,2.3285375335396927,,0.0
340,2002-09-03,,,4.350622197685418,,
341,2002-09-04,,,6.286958323938847,,
342,2002-09-05,,,8.341833139612746,,
343,2002-09-06,,,9.788695607757552,,
344,2002-09-09,,,10.613739891116541,,
345,2002-09-10,,,10.839595366225849,,
346,2002-09-11,,,10.582611088423615,,
347,2002-09-12,,,10.168026170664518,,
348,2002-09-13,,,9.419291305755374,,
349,2002-09-16,,,7.97634985849848,,
350,2002-09-17,,,7.046424075749595,,
351,2002-09-18,,,6.3938062571708185,,
352,2002-09-19,,,6.650959369912055,,
353,2002-09-20,,,7.465904462126826,,
354,2002-09-23,,,8.071835227793018,,
355,2002-09-24,,,8.479403127952699,,
356,2002-09-25,,,8.51105360691072,,
357,2002-09-26,,,8.150923187683738,,
358,2002-09-27,1.0,,7.570390090477693,1.0,
359,2002-09-30,,,6.572399068233253,0.0,
360,2002-10-01,,,5.14883915447289,,
361,2002-10-02,,,3.5951640389998816,,
362,2002-10-03,,,2.4732819265674064,,
363,2002-10-04,,,2.1387407787721444,,
364,2002-10-07,,,2.369136270170403,,
365,2002-10-08,,,2.723393556605271,,
