,Date,pos_k,neg_k,pos_k_hl,neg_k_hl
1180,2006-01-03,,,,
1181,2006-01-04,,,,
1182,2006-01-05,,,,
1183,2006-01-06,,,,
1184,2006-01-09,1.0,,1.0,
1185,2006-01-10,0.9,,0.8705505632961241,
1186,2006-01-11,0.8,,0.757858283255199,
1187,2006-01-12,0.7,,0.6597539553864471,
1188,2006-01-13,0.6,,0.5743491774985174,
1189,2006-01-17,0.5,,0.5,
1190,2006-01-18,0.4,,0.43527528164806206,
1191,2006-01-19,0.3,,0.37892914162759955,
1192,2006-01-20,0.2,,0.32987697769322355,
1193,2006-01-23,0.1,,0.2871745887492587,
1194,2006-01-24,,,0.25,
1195,2006-01-25,,,0.217637640824031,
1196,2006-01-26,,,0.18946457081379978,
1197,2006-01-27,,,0.16493848884661177,
1198,2006-01-30,,,0.1435872943746294,
1199,2006-01-31,,,0.125,
1200,2006-02-01,,,0.1088188204120155,
1201,2006-02-02,,,0.0,
1202,2006-02-03,,,,
1203,2006-02-06,,,,
1204,2006-02-07,,,,
1205,2006-02-08,,,,
1206,2006-02-09,,,,
1207,2006-02-10,,1.0,,1.0
1208,2006-02-13,,0.9,,0.8705505632961241
1209,2006-02-14,,0.8,,0.757858283255199
1210,2006-02-15,1.0,0.7,1.0,0.6597539553864471
1211,2006-02-16,0.9,0.6,0.8705505632961241,0.5743491774985174
1212,2006-02-17,0.8,0.5,0.757858283255199,0.5
1213,2006-02-21,0.7,0.4,0.6597539553864471,0.43527528164806206
1214,2006-02-22,0.6,0.3,0.5743491774985174,0.37892914162759955
1215,2006-02-23,0.5,1.0,0.5,1.0
1216,2006-02-24,0.4,0.9,0.43527528164806206,0.8705505632961241
1217,2006-02-27,0.3,0.8,0.37892914162759955,0.757858283255199
1218,2006-02-28,0.2,0.7,0.32987697769322355,0.6597539553864471
1219,2006-03-01,0.1,0.6,0.2871745887492587,0.5743491774985174
1220,2006-03-02,,0.5,0.25,0.5
1221,2006-03-03,,0.4,0.217637640824031,0.43527528164806206
1222,2006-03-06,,0.3,0.18946457081379978,0.37892914162759955
1223,2006-03-07,,0.2,0.16493848884661177,0.32987697769322355
1224,2006-03-08,,0.1,0.1435872943746294,0.2871745887492587
1225,2006-03-09,,,0.125,0.25
1226,2006-03-10,,,0.1088188204120155,0.217637640824031
1227,2006-03-13,,,0.0,0.18946457081379978
1228,2006-03-14,,,,0.16493848884661177
1229,2006-03-15,1.0,,1.0,0.1435872943746294
1230,2006-03-16,0.9,,0.8705505632961241,0.125
1231,2006-03-17,0.8,,0.757858283255199,0.1088188204120155
1232,2006-03-20,0.7,,0.6597539553864471,0.0
1233,2006-03-21,0.6,,0.5743491774985174,
1234,2006-03-22,0.5,,0.5,
1235,2006-03-23,0.4,,0.43527528164806206,
1236,2006-03-24,0.3,,0.37892914162759955,
1237,2006-03-27,0.2,,0.32987697769322355,
1238,2006-03-28,0.1,,0.2871745887492587,
1239,2006-03-29,,,0.25,
1240,2006-03-30,,,0.217637640824031,
1241,2006-03-31,,,0.18946457081379978,
1242,2006-04-03,,,0.16493848884661177,
1243,2006-04-04,,,0.1435872943746294,
1244,2006-04-05,,,0.125,
1245,2006-04-06,,,0.1088188204120155,
1246,2006-04-07,,,0.0,
1247,2006-04-10,,,,
1248,2006-04-11,,,,
1249,2006-04-12,,1.0,,1.0
1250,2006-04-13,,0.9,,0.8705505632961241
1251,2006-04-17,,0.8,,0.757858283255199
1252,2006-04-18,,0.7,,0.6597539553864471
1253,2006-04-19,1.0,0.6,1.0,0.5743491774985174
1254,2006-04-20,0.9,0.5,0.8705505632961241,0.5
1255,2006-04-21,0.8,0.4,0.757858283255199,0.43527528164806206
1256,2006-04-24,0.7,0.3,0.6597539553864471,0.37892914162759955
1257,2006-04-25,0.6,1.0,0.5743491774985174,1.0
1258,2006-04-26,0.5,0.9,0.5,0.8705505632961241
1259,2006-04-27,0.4,0.8,0.43527528164806206,0.757858283255199
1260,2006-04-28,0.3,0.7,0.37892914162759955,0.6597539553864471
1261,2006-05-01,0.2,0.6,0.32987697769322355,0.5743491774985174
1262,2006-05-02,0.1,0.5,0.2871745887492587,0.5
1263,2006-05-03,,0.4,0.25,0.43527528164806206
1264,2006-05-04,,0.3,0.217637640824031,0.37892914162759955
1265,2006-05-05,,0.2,0.18946457081379978,0.32987697769322355
1266,2006-05-08,,0.1,0.16493848884661177,0.2871745887492587
1267,2006-05-09,,,0.1435872943746294,0.25
1268,2006-05-10,,,0.125,0.217637640824031
1269,2006-05-11,,,0.1088188204120155,0.18946457081379978
1270,2006-05-12,,,0.0,0.16493848884661177
1271,2006-05-15,,,,0.1435872943746294
1272,2006-05-16,,,,0.125
1273,2006-05-17,,,,0.1088188204120155
1274,2006-05-18,,,,0.0
1275,2006-05-19,,,,
1276,2006-05-22,,,,
1277,2006-05-23,,,,
1278,2006-05-24,,,,
1279,2006-05-25,,,,
1280,2006-05-26,,,,
1281,2006-05-30,,,,
1282,2006-05-31,,,,
1283,2006-06-01,1.0,,1.0,
1284,2006-06-02,0.9,,0.8705505632961241,
1285,2006-06-05,0.8,,0.757858283255199,
1286,2006-06-06,0.7,,0.6597539553864471,
1287,2006-06-07,0.6,,0.5743491774985174,
1288,2006-06-08,0.5,,0.5,
1289,2006-06-09,0.4,,0.43527528164806206,
1290,2006-06-12,0.3,1.0,0.37892914162759955,1.0
1291,2006-06-13,0.2,0.9,0.32987697769322355,0.8705505632961241
1292,2006-06-14,0.1,0.8,0.2871745887492587,0.757858283255199
1293,2006-06-15,,0.7,0.25,0.6597539553864471
1294,2006-06-16,,0.6,0.217637640824031,0.5743491774985174
1295,2006-06-19,,0.5,0.18946457081379978,0.5
1296,2006-06-20,,0.4,0.16493848884661177,0.43527528164806206
1297,2006-06-21,1.0,0.3,1.0,0.37892914162759955
1298,2006-06-22,0.9,0.2,0.8705505632961241,0.32987697769322355
1299,2006-06-23,0.8,0.1,0.757858283255199,0.2871745887492587
1300,2006-06-26,0.7,,0.6597539553864471,0.25
1301,2006-06-27,0.6,,0.5743491774985174,0.217637640824031
1302,2006-06-28,0.5,,0.5,0.18946457081379978
1303,2006-06-29,0.4,,0.43527528164806206,0.16493848884661177
1304,2006-06-30,0.3,,0.37892914162759955,0.1435872943746294
1305,2006-07-03,0.2,,0.32987697769322355,0.125
1306,2006-07-05,0.1,,0.2871745887492587,0.1088188204120155
1307,2006-07-06,,,0.25,0.0
1308,2006-07-07,,,0.217637640824031,
1309,2006-07-10,,,0.18946457081379978,
1310,2006-07-11,,,0.16493848884661177,
1311,2006-07-12,,,0.1435872943746294,
1312,2006-07-13,,1.0,0.125,1.0
1313,2006-07-14,,0.9,0.1088188204120155,0.8705505632961241
1314,2006-07-17,,0.8,0.0,0.757858283255199
1315,2006-07-18,,0.7,,0.6597539553864471
1316,2006-07-19,,0.6,,0.5743491774985174
1317,2006-07-20,,0.5,,0.5
1318,2006-07-21,,0.4,,0.43527528164806206
1319,2006-07-24,,0.3,,0.37892914162759955
1320,2006-07-25,1.0,0.2,1.0,0.32987697769322355
1321,2006-07-26,0.9,0.1,0.8705505632961241,0.2871745887492587
1322,2006-07-27,0.8,,0.757858283255199,0.25
1323,2006-07-28,0.7,,0.6597539553864471,0.217637640824031
1324,2006-07-31,0.6,,0.5743491774985174,0.18946457081379978
1325,2006-08-01,0.5,,0.5,0.16493848884661177
1326,2006-08-02,0.4,,0.43527528164806206,0.1435872943746294
1327,2006-08-03,0.3,,0.37892914162759955,0.125
1328,2006-08-04,0.2,,0.32987697769322355,0.1088188204120155
1329,2006-08-07,0.1,,0.2871745887492587,0.0
1330,2006-08-08,,,0.25,
1331,2006-08-09,,,0.217637640824031,
1332,2006-08-10,,,0.18946457081379978,
1333,2006-08-11,,,0.16493848884661177,
1334,2006-08-14,,,0.1435872943746294,
1335,2006-08-15,,,0.125,
1336,2006-08-16,,,0.1088188204120155,
1337,2006-08-17,,,0.0,
1338,2006-08-18,,,,
1339,2006-08-21,,,,
1340,2006-08-22,,,,
1341,2006-08-23,,,,
1342,2006-08-24,,1.0,,1.0
1343,2006-08-25,,0.9,,0.8705505632961241
1344,2006-08-28,,0.8,,0.757858283255199
1345,2006-08-29,,0.7,,0.6597539553864471
1346,2006-08-30,,0.6,,0.5743491774985174
1347,2006-08-31,,0.5,,0.5
1348,2006-09-01,,0.4,,0.43527528164806206
1349,2006-09-05,,0.3,,0.37892914162759955
1350,2006-09-06,,0.2,,0.32987697769322355
1351,2006-09-07,,0.1,,0.2871745887492587
1352,2006-09-08,,,,0.25
1353,2006-09-11,,,,0.217637640824031
1354,2006-09-12,1.0,,1.0,0.18946457081379978
1355,2006-09-13,0.9,,0.8705505632961241,0.16493848884661177
1356,2006-09-14,0.8,,0.757858283255199,0.1435872943746294
1357,2006-09-15,0.7,,0.6597539553864471,0.125
1358,2006-09-18,0.6,,0.5743491774985174,0.1088188204120155
1359,2006-09-19,0.5,,0.5,0.0
1360,2006-09-20,0.4,,0.43527528164806206,
1361,2006-09-21,0.3,,0.37892914162759955,
1362,2006-09-22,0.2,,0.32987697769322355,
1363,2006-09-25,0.1,,0.2871745887492587,
1364,2006-09-26,,,0.25,
1365,2006-09-27,,,0.217637640824031,
1366,2006-09-28,,,0.18946457081379978,
1367,2006-09-29,,,0.16493848884661177,
1368,2006-10-02,,,0.1435872943746294,
1369,2006-10-03,,,0.125,
1370,2006-10-04,,,0.1088188204120155,
1371,2006-10-05,,,0.0,
1372,2006-10-06,,,,
1373,2006-10-09,,,,
1374,2006-10-10,,,,
1375,2006-10-11,,,,
1376,2006-10-12,,,,
1377,2006-10-13,,,,
1378,2006-10-16,,,,
1379,2006-10-17,,,,
1380,2006-10-18,,,,
1381,2006-10-19,,1.0,,1.0
1382,2006-10-20,,0.9,,0.8705505632961241
1383,2006-10-23,,0.8,,0.757858283255199
1384,2006-10-24,,0.7,,0.6597539553864471
1385,2006-10-25,,0.6,,0.5743491774985174
1386,2006-10-26,1.0,0.5,1.0,0.5
1387,2006-10-27,0.9,0.4,0.8705505632961241,0.43527528164806206
1388,2006-10-30,0.8,1.0,0.757858283255199,1.0
1389,2006-10-31,0.7,0.9,0.6597539553864471,0.8705505632961241
1390,2006-11-01,0.6,0.8,0.5743491774985174,0.757858283255199
1391,2006-11-02,0.5,0.7,0.5,0.6597539553864471
1392,2006-11-03,0.4,0.6,0.43527528164806206,0.5743491774985174
1393,2006-11-06,0.3,0.5,0.37892914162759955,0.5
1394,2006-11-07,0.2,0.4,0.32987697769322355,0.43527528164806206
1395,2006-11-08,0.1,0.3,0.2871745887492587,0.37892914162759955
1396,2006-11-09,,0.2,0.25,0.32987697769322355
1397,2006-11-10,,0.1,0.217637640824031,0.2871745887492587
1398,2006-11-13,,,0.18946457081379978,0.25
1399,2006-11-14,,,0.16493848884661177,0.217637640824031
1400,2006-11-15,,,0.1435872943746294,0.18946457081379978
1401,2006-11-16,,,0.125,0.16493848884661177
1402,2006-11-17,,,0.1088188204120155,0.1435872943746294
1403,2006-11-20,1.0,,1.0,0.125
1404,2006-11-21,0.9,,0.8705505632961241,0.1088188204120155
1405,2006-11-22,0.8,,0.757858283255199,0.0
1406,2006-11-24,0.7,,0.6597539553864471,
1407,2006-11-27,0.6,,0.5743491774985174,
1408,2006-11-28,0.5,1.0,0.5,1.0
1409,2006-11-29,0.4,0.9,0.43527528164806206,0.8705505632961241
1410,2006-11-30,0.3,0.8,0.37892914162759955,0.757858283255199
1411,2006-12-01,0.2,0.7,0.32987697769322355,0.6597539553864471
1412,2006-12-04,0.1,0.6,0.2871745887492587,0.5743491774985174
1413,2006-12-05,,0.5,0.25,0.5
1414,2006-12-06,1.0,0.4,1.0,0.43527528164806206
1415,2006-12-07,0.9,1.0,0.8705505632961241,1.0
1416,2006-12-08,1.0,0.9,1.0,0.8705505632961241
1417,2006-12-11,0.9,0.8,0.8705505632961241,0.757858283255199
1418,2006-12-12,0.8,1.0,0.757858283255199,1.0
1419,2006-12-13,0.7,0.9,0.6597539553864471,0.8705505632961241
1420,2006-12-14,0.6,0.8,0.5743491774985174,0.757858283255199
1421,2006-12-15,0.5,0.7,0.5,0.6597539553864471
1422,2006-12-18,0.4,0.6,0.43527528164806206,0.5743491774985174
1423,2006-12-19,0.3,0.5,0.37892914162759955,0.5
1424,2006-12-20,0.2,0.4,0.32987697769322355,0.43527528164806206
1425,2006-12-21,0.1,0.3,0.2871745887492587,0.37892914162759955
1426,2006-12-22,,0.2,0.25,0.32987697769322355
1427,2006-12-26,,0.1,0.217637640824031,0.2871745887492587
1428,2006-12-27,,,0.18946457081379978,0.25
1429,2006-12-28,,,0.16493848884661177,0.217637640824031
1430,2006-12-29,,,0.1435872943746294,0.18946457081379978
1431,2007-01-03,,,0.125,0.16493848884661177
1432,2007-01-04,,,0.1088188204120155,0.1435872943746294
1433,2007-01-05,,,0.0,0.125
1434,2007-01-08,,,,0.1088188204120155
1435,2007-01-09,,,,0.0
1436,2007-01-10,1.0,,1.0,
1437,2007-01-11,0.9,,0.8705505632961241,
1438,2007-01-12,0.8,,0.757858283255199,
1439,2007-01-16,0.7,,0.6597539553864471,
1440,2007-01-17,0.6,,0.5743491774985174,
1441,2007-01-18,0.5,,0.5,
1442,2007-01-19,0.4,,0.43527528164806206,
1443,2007-01-22,0.3,,0.37892914162759955,
1444,2007-01-23,0.2,,0.32987697769322355,
1445,2007-01-24,0.1,,0.2871745887492587,
1446,2007-01-25,,,0.25,
1447,2007-01-26,,,0.217637640824031,
1448,2007-01-29,,1.0,0.18946457081379978,1.0
1449,2007-01-30,,0.9,0.16493848884661177,0.8705505632961241
1450,2007-01-31,,0.8,0.1435872943746294,0.757858283255199
1451,2007-02-01,,0.7,0.125,0.6597539553864471
1452,2007-02-02,,0.6,0.1088188204120155,0.5743491774985174
1453,2007-02-05,,0.5,0.0,0.5
1454,2007-02-06,,0.4,,0.43527528164806206
1455,2007-02-07,,0.3,,0.37892914162759955
1456,2007-02-08,,0.2,,0.32987697769322355
1457,2007-02-09,,0.1,,0.2871745887492587
1458,2007-02-12,,,,0.25
1459,2007-02-13,,,,0.217637640824031
1460,2007-02-14,,,,0.18946457081379978
1461,2007-02-15,,,,0.16493848884661177
1462,2007-02-16,,,,0.1435872943746294
1463,2007-02-20,1.0,,1.0,0.125
1464,2007-02-21,0.9,,0.8705505632961241,0.1088188204120155
1465,2007-02-22,0.8,,0.757858283255199,0.0
1466,2007-02-23,0.7,,0.6597539553864471,
1467,2007-02-26,0.6,1.0,0.5743491774985174,1.0
1468,2007-02-27,0.5,0.9,0.5,0.8705505632961241
1469,2007-02-28,0.4,0.8,0.43527528164806206,0.757858283255199
1470,2007-03-01,0.3,0.7,0.37892914162759955,0.6597539553864471
1471,2007-03-02,0.2,0.6,0.32987697769322355,0.5743491774985174
1472,2007-03-05,0.1,0.5,0.2871745887492587,0.5
1473,2007-03-06,,0.4,0.25,0.43527528164806206
1474,2007-03-07,,0.3,0.217637640824031,0.37892914162759955
1475,2007-03-08,,0.2,0.18946457081379978,0.32987697769322355
1476,2007-03-09,,0.1,0.16493848884661177,0.2871745887492587
1477,2007-03-12,,,0.1435872943746294,0.25
1478,2007-03-13,,,0.125,0.217637640824031
1479,2007-03-14,,,0.1088188204120155,0.18946457081379978
1480,2007-03-15,,,0.0,0.16493848884661177
1481,2007-03-16,,,,0.1435872943746294
1482,2007-03-19,1.0,,1.0,0.125
1483,2007-03-20,0.9,,0.8705505632961241,0.1088188204120155
1484,2007-03-21,0.8,,0.757858283255199,0.0
1485,2007-03-22,0.7,,0.6597539553864471,
1486,2007-03-23,0.6,,0.5743491774985174,
1487,2007-03-26,0.5,,0.5,
1488,2007-03-27,0.4,,0.43527528164806206,
1489,2007-03-28,0.3,,0.37892914162759955,
1490,2007-03-29,0.2,,0.32987697769322355,
1491,2007-03-30,0.1,,0.2871745887492587,
1492,2007-04-02,,,0.25,
1493,2007-04-03,,,0.217637640824031,
1494,2007-04-04,,,0.18946457081379978,
1495,2007-04-05,,,0.16493848884661177,
1496,2007-04-09,,,0.1435872943746294,
1497,2007-04-10,,,0.125,
1498,2007-04-11,,,0.1088188204120155,
1499,2007-04-12,,,0.0,
1500,2007-04-13,,1.0,,1.0
1501,2007-04-16,1.0,0.9,1.0,0.8705505632961241
1502,2007-04-17,0.9,0.8,0.8705505632961241,0.757858283255199
1503,2007-04-18,0.8,0.7,0.757858283255199,0.6597539553864471
1504,2007-04-19,0.7,0.6,0.6597539553864471,0.5743491774985174
1505,2007-04-20,0.6,0.5,0.5743491774985174,0.5
1506,2007-04-23,0.5,0.4,0.5,0.43527528164806206
1507,2007-04-24,0.4,0.3,0.43527528164806206,0.37892914162759955
1508,2007-04-25,0.3,0.2,0.37892914162759955,0.32987697769322355
1509,2007-04-26,0.2,0.1,0.32987697769322355,0.2871745887492587
1510,2007-04-27,0.1,,0.2871745887492587,0.25
1511,2007-04-30,,,0.25,0.217637640824031
1512,2007-05-01,,,0.217637640824031,0.18946457081379978
1513,2007-05-02,,1.0,0.18946457081379978,1.0
1514,2007-05-03,,0.9,0.16493848884661177,0.8705505632961241
1515,2007-05-04,1.0,0.8,1.0,0.757858283255199
1516,2007-05-07,0.9,0.7,0.8705505632961241,0.6597539553864471
1517,2007-05-08,0.8,0.6,0.757858283255199,0.5743491774985174
1518,2007-05-09,0.7,0.5,0.6597539553864471,0.5
1519,2007-05-10,0.6,1.0,0.5743491774985174,1.0
1520,2007-05-11,1.0,0.9,1.0,0.8705505632961241
1521,2007-05-14,0.9,1.0,0.8705505632961241,1.0
1522,2007-05-15,0.8,0.9,0.757858283255199,0.8705505632961241
1523,2007-05-16,0.7,0.8,0.6597539553864471,0.757858283255199
1524,2007-05-17,0.6,0.7,0.5743491774985174,0.6597539553864471
1525,2007-05-18,0.5,0.6,0.5,0.5743491774985174
1526,2007-05-21,0.4,0.5,0.43527528164806206,0.5
1527,2007-05-22,1.0,0.4,1.0,0.43527528164806206
1528,2007-05-23,0.9,1.0,0.8705505632961241,1.0
1529,2007-05-24,0.8,0.9,0.757858283255199,0.8705505632961241
1530,2007-05-25,0.7,0.8,0.6597539553864471,0.757858283255199
1531,2007-05-29,0.6,0.7,0.5743491774985174,0.6597539553864471
1532,2007-05-30,0.5,0.6,0.5,0.5743491774985174
1533,2007-05-31,0.4,0.5,0.43527528164806206,0.5
1534,2007-06-01,0.3,0.4,0.37892914162759955,0.43527528164806206
1535,2007-06-04,0.2,0.3,0.32987697769322355,0.37892914162759955
1536,2007-06-05,0.1,0.2,0.2871745887492587,0.32987697769322355
1537,2007-06-06,,0.1,0.25,0.2871745887492587
1538,2007-06-07,,,0.217637640824031,0.25
1539,2007-06-08,,,0.18946457081379978,0.217637640824031
1540,2007-06-11,,,0.16493848884661177,0.18946457081379978
1541,2007-06-12,,,0.1435872943746294,0.16493848884661177
1542,2007-06-13,,,0.125,0.1435872943746294
1543,2007-06-14,,,0.1088188204120155,0.125
1544,2007-06-15,,,0.0,0.1088188204120155
1545,2007-06-18,,,,0.0
1546,2007-06-19,,,,
1547,2007-06-20,,,,
1548,2007-06-21,,,,
1549,2007-06-22,,,,
1550,2007-06-25,,,,
1551,2007-06-26,,,,
1552,2007-06-27,,,,
1553,2007-06-28,,,,
1554,2007-06-29,,,,
1555,2007-07-02,,,,
1556,2007-07-03,,,,
1557,2007-07-05,,,,
1558,2007-07-06,,,,
1559,2007-07-09,1.0,,1.0,
1560,2007-07-10,0.9,1.0,0.8705505632961241,1.0
1561,2007-07-11,0.8,0.9,0.757858283255199,0.8705505632961241
1562,2007-07-12,0.7,0.8,0.6597539553864471,0.757858283255199
1563,2007-07-13,1.0,0.7,1.0,0.6597539553864471
1564,2007-07-16,0.9,0.6,0.8705505632961241,0.5743491774985174
1565,2007-07-17,0.8,0.5,0.757858283255199,0.5
1566,2007-07-18,0.7,1.0,0.6597539553864471,1.0
1567,2007-07-19,0.6,0.9,0.5743491774985174,0.8705505632961241
1568,2007-07-20,0.5,0.8,0.5,0.757858283255199
1569,2007-07-23,0.4,0.7,0.43527528164806206,0.6597539553864471
1570,2007-07-24,0.3,0.6,0.37892914162759955,0.5743491774985174
1571,2007-07-25,0.2,0.5,0.32987697769322355,0.5
1572,2007-07-26,0.1,0.4,0.2871745887492587,0.43527528164806206
1573,2007-07-27,,0.3,0.25,0.37892914162759955
1574,2007-07-30,,0.2,0.217637640824031,0.32987697769322355
1575,2007-07-31,,0.1,0.18946457081379978,0.2871745887492587
1576,2007-08-01,,,0.16493848884661177,0.25
1577,2007-08-02,,,0.1435872943746294,0.217637640824031
1578,2007-08-03,,,0.125,0.18946457081379978
1579,2007-08-06,,,0.1088188204120155,0.16493848884661177
1580,2007-08-07,,,0.0,0.1435872943746294
1581,2007-08-08,,,,0.125
1582,2007-08-09,,,,0.1088188204120155
1583,2007-08-10,,,,0.0
1584,2007-08-13,,,,
1585,2007-08-14,,,,
1586,2007-08-15,,,,
1587,2007-08-16,,,,
1588,2007-08-17,,,,
1589,2007-08-20,,,,
1590,2007-08-21,,,,
1591,2007-08-22,1.0,,1.0,
1592,2007-08-23,0.9,,0.8705505632961241,
1593,2007-08-24,0.8,,0.757858283255199,
1594,2007-08-27,0.7,,0.6597539553864471,
1595,2007-08-28,0.6,,0.5743491774985174,
1596,2007-08-29,0.5,,0.5,
1597,2007-08-30,0.4,,0.43527528164806206,
1598,2007-08-31,0.3,,0.37892914162759955,
1599,2007-09-04,0.2,,0.32987697769322355,
1600,2007-09-05,0.1,,0.2871745887492587,
1601,2007-09-06,,,0.25,
1602,2007-09-07,,,0.217637640824031,
1603,2007-09-10,,,0.18946457081379978,
1604,2007-09-11,,,0.16493848884661177,
1605,2007-09-12,,,0.1435872943746294,
1606,2007-09-13,,,0.125,
1607,2007-09-14,,,0.1088188204120155,
1608,2007-09-17,,,0.0,
1609,2007-09-18,,,,
1610,2007-09-19,,,,
1611,2007-09-20,,,,
1612,2007-09-21,,,,
1613,2007-09-24,,,,
1614,2007-09-25,,,,
1615,2007-09-26,,,,
1616,2007-09-27,,,,
1617,2007-09-28,,,,
1618,2007-10-01,,,,
1619,2007-10-02,,,,
1620,2007-10-03,,,,
1621,2007-10-04,,,,
1622,2007-10-05,,,,
1623,2007-10-08,,,,
1624,2007-10-09,,,,
1625,2007-10-10,,,,
1626,2007-10-11,,,,
1627,2007-10-12,,,,
1628,2007-10-15,,1.0,,1.0
1629,2007-10-16,,0.9,,0.8705505632961241
1630,2007-10-17,,0.8,,0.757858283255199
1631,2007-10-18,,0.7,,0.6597539553864471
1632,2007-10-19,,0.6,,0.5743491774985174
1633,2007-10-22,,0.5,,0.5
1634,2007-10-23,,0.4,,0.43527528164806206
1635,2007-10-24,,0.3,,0.37892914162759955
1636,2007-10-25,,0.2,,0.32987697769322355
1637,2007-10-26,,0.1,,0.2871745887492587
1638,2007-10-29,,,,0.25
1639,2007-10-30,1.0,,1.0,0.217637640824031
1640,2007-10-31,0.9,,0.8705505632961241,0.18946457081379978
1641,2007-11-01,0.8,,0.757858283255199,0.16493848884661177
1642,2007-11-02,0.7,1.0,0.6597539553864471,1.0
1643,2007-11-05,0.6,0.9,0.5743491774985174,0.8705505632961241
1644,2007-11-06,0.5,0.8,0.5,0.757858283255199
1645,2007-11-07,0.4,0.7,0.43527528164806206,0.6597539553864471
1646,2007-11-08,0.3,0.6,0.37892914162759955,0.5743491774985174
1647,2007-11-09,0.2,0.5,0.32987697769322355,0.5
1648,2007-11-12,0.1,0.4,0.2871745887492587,0.43527528164806206
1649,2007-11-13,,0.3,0.25,0.37892914162759955
1650,2007-11-14,,0.2,0.217637640824031,0.32987697769322355
1651,2007-11-15,,0.1,0.18946457081379978,0.2871745887492587
1652,2007-11-16,,,0.16493848884661177,0.25
1653,2007-11-19,,,0.1435872943746294,0.217637640824031
1654,2007-11-20,,,0.125,0.18946457081379978
1655,2007-11-21,,,0.1088188204120155,0.16493848884661177
1656,2007-11-23,,,0.0,0.1435872943746294
1657,2007-11-26,,,,0.125
1658,2007-11-27,,,,0.1088188204120155
1659,2007-11-28,,,,0.0
1660,2007-11-29,,,,
1661,2007-11-30,1.0,,1.0,
1662,2007-12-03,0.9,,0.8705505632961241,
1663,2007-12-04,0.8,,0.757858283255199,
1664,2007-12-05,0.7,1.0,0.6597539553864471,1.0
1665,2007-12-06,1.0,0.9,1.0,0.8705505632961241
1666,2007-12-07,0.9,1.0,0.8705505632961241,1.0
1667,2007-12-10,1.0,0.9,1.0,0.8705505632961241
1668,2007-12-11,0.9,1.0,0.8705505632961241,1.0
1669,2007-12-12,0.8,0.9,0.757858283255199,0.8705505632961241
1670,2007-12-13,0.7,0.8,0.6597539553864471,0.757858283255199
1671,2007-12-14,0.6,0.7,0.5743491774985174,0.6597539553864471
1672,2007-12-17,0.5,0.6,0.5,0.5743491774985174
1673,2007-12-18,0.4,0.5,0.43527528164806206,0.5
1674,2007-12-19,0.3,0.4,0.37892914162759955,0.43527528164806206
1675,2007-12-20,0.2,0.3,0.32987697769322355,0.37892914162759955
1676,2007-12-21,0.1,0.2,0.2871745887492587,0.32987697769322355
1677,2007-12-24,,0.1,0.25,0.2871745887492587
1678,2007-12-26,1.0,,1.0,0.25
1679,2007-12-27,0.9,,0.8705505632961241,0.217637640824031
1680,2007-12-28,0.8,,0.757858283255199,0.18946457081379978
1681,2007-12-31,0.7,,0.6597539553864471,0.16493848884661177
1682,2008-01-02,0.6,,0.5743491774985174,0.1435872943746294
1683,2008-01-03,0.5,,0.5,0.125
1684,2008-01-04,0.4,1.0,0.43527528164806206,1.0
1685,2008-01-07,0.3,0.9,0.37892914162759955,0.8705505632961241
1686,2008-01-08,0.2,0.8,0.32987697769322355,0.757858283255199
1687,2008-01-09,0.1,0.7,0.2871745887492587,0.6597539553864471
1688,2008-01-10,,0.6,0.25,0.5743491774985174
1689,2008-01-11,,0.5,0.217637640824031,0.5
1690,2008-01-14,,0.4,0.18946457081379978,0.43527528164806206
1691,2008-01-15,,0.3,0.16493848884661177,0.37892914162759955
1692,2008-01-16,,0.2,0.1435872943746294,0.32987697769322355
1693,2008-01-17,,0.1,0.125,0.2871745887492587
1694,2008-01-18,,,0.1088188204120155,0.25
1695,2008-01-22,,,0.0,0.217637640824031
1696,2008-01-23,1.0,,1.0,0.18946457081379978
1697,2008-01-24,0.9,,0.8705505632961241,0.16493848884661177
1698,2008-01-25,0.8,,0.757858283255199,0.1435872943746294
1699,2008-01-28,0.7,,0.6597539553864471,0.125
1700,2008-01-29,0.6,,0.5743491774985174,0.1088188204120155
1701,2008-01-30,0.5,,0.5,0.0
1702,2008-01-31,0.4,,0.43527528164806206,
1703,2008-02-01,0.3,,0.37892914162759955,
1704,2008-02-04,0.2,,0.32987697769322355,
1705,2008-02-05,0.1,,0.2871745887492587,
1706,2008-02-06,,,0.25,
1707,2008-02-07,,1.0,0.217637640824031,1.0
1708,2008-02-08,,0.9,0.18946457081379978,0.8705505632961241
1709,2008-02-11,,0.8,0.16493848884661177,0.757858283255199
1710,2008-02-12,,0.7,0.1435872943746294,0.6597539553864471
1711,2008-02-13,,0.6,0.125,0.5743491774985174
1712,2008-02-14,,0.5,0.1088188204120155,0.5
1713,2008-02-15,,0.4,0.0,0.43527528164806206
1714,2008-02-19,,0.3,,0.37892914162759955
1715,2008-02-20,,0.2,,0.32987697769322355
1716,2008-02-21,,0.1,,0.2871745887492587
1717,2008-02-22,,,,0.25
1718,2008-02-25,,,,0.217637640824031
1719,2008-02-26,,,,0.18946457081379978
1720,2008-02-27,,,,0.16493848884661177
1721,2008-02-28,1.0,,1.0,0.1435872943746294
1722,2008-02-29,0.9,1.0,0.8705505632961241,1.0
1723,2008-03-03,0.8,0.9,0.757858283255199,0.8705505632961241
