,Date,pos_k,neg_k,std,pos_k_hl,neg_k_hl
1657,2007-11-26,,,0.6897834630092112,,
1658,2007-11-27,,,0.7593119383344522,,
1659,2007-11-28,1.0,,0.7333386605282424,1.0,
1660,2007-11-29,,,0.6380307007524352,0.15987761681744925,
1661,2007-11-30,,,0.5231376232801284,0.0,
1662,2007-12-03,,,0.40309834466081507,,
1663,2007-12-04,,,0.34561343857587923,,
1664,2007-12-05,,,0.35882550452695383,,
1665,2007-12-06,,,0.42722585544781067,,
1666,2007-12-07,,,0.48356172835669625,,
1667,2007-12-10,,,0.5199140605806947,,
1668,2007-12-11,,,0.4736593885774311,,
1669,2007-12-12,,,0.39325260210025037,,
1670,2007-12-13,,,0.2973275085986508,,
1671,2007-12-14,,1.0,0.3058119385248805,,1.0
1672,2007-12-17,,,0.41170154945789594,,0.4655527608758306
1673,2007-12-18,,,0.5574816656018831,,0.21673937315910827
1674,2007-12-19,,,0.7042820443734977,,0.10090361356471975
1675,2007-12-20,,,0.828129921583942,,0.0
1676,2007-12-21,,,0.9042211975372193,,
1677,2007-12-24,,,0.8876852310966503,,
1678,2007-12-26,,,0.812487733606594,,
1679,2007-12-27,,,0.7224087269464821,,
1680,2007-12-28,,,0.624100951688602,,
1681,2007-12-31,,,0.5358223745010118,,
1682,2008-01-02,,,0.48744920009846054,,
1683,2008-01-03,,,0.48426342534536315,,
1684,2008-01-04,,,0.519593144542701,,
1685,2008-01-07,,,0.5747541066164356,,
1686,2008-01-08,,,0.6645468859329817,,
1687,2008-01-09,,,0.7420855284732915,,
1688,2008-01-10,,,0.775711472780621,,
1689,2008-01-11,,,0.8019590913374218,,
1690,2008-01-14,,,0.7995456091130224,,
1691,2008-01-15,,,0.7899948150215433,,
